,0
2190,https://baseballsavant.mlb.com/savant-player/282332
2191,https://baseballsavant.mlb.com/savant-player/430675
2192,https://baseballsavant.mlb.com/savant-player/446209
2193,https://baseballsavant.mlb.com/savant-player/501957
2194,https://baseballsavant.mlb.com/savant-player/489039
2195,https://baseballsavant.mlb.com/savant-player/458669
2196,https://baseballsavant.mlb.com/savant-player/543089
2197,https://baseballsavant.mlb.com/savant-player/448801
2198,https://baseballsavant.mlb.com/savant-player/493247
2199,https://baseballsavant.mlb.com/savant-player/594577
2200,https://baseballsavant.mlb.com/savant-player/665620
2201,https://baseballsavant.mlb.com/savant-player/467099
2202,https://baseballsavant.mlb.com/savant-player/501874
2203,https://baseballsavant.mlb.com/savant-player/434628
2204,https://baseballsavant.mlb.com/savant-player/543551
2205,https://baseballsavant.mlb.com/savant-player/471083
2206,https://baseballsavant.mlb.com/savant-player/444427
2207,https://baseballsavant.mlb.com/savant-player/593576
2208,https://baseballsavant.mlb.com/savant-player/518526
2209,https://baseballsavant.mlb.com/savant-player/430673
2210,https://baseballsavant.mlb.com/savant-player/430588
2211,https://baseballsavant.mlb.com/savant-player/459932
2212,https://baseballsavant.mlb.com/savant-player/501822
2213,https://baseballsavant.mlb.com/savant-player/647336
2214,https://baseballsavant.mlb.com/savant-player/446381
2215,https://baseballsavant.mlb.com/savant-player/150438
2216,https://baseballsavant.mlb.com/savant-player/592789
2217,https://baseballsavant.mlb.com/savant-player/668678
2218,https://baseballsavant.mlb.com/savant-player/445612
2219,https://baseballsavant.mlb.com/savant-player/407924
2220,https://baseballsavant.mlb.com/savant-player/458657
2221,https://baseballsavant.mlb.com/savant-player/580792
2222,https://baseballsavant.mlb.com/savant-player/642233
2223,https://baseballsavant.mlb.com/savant-player/643493
2224,https://baseballsavant.mlb.com/savant-player/503449
2225,https://baseballsavant.mlb.com/savant-player/572947
2226,https://baseballsavant.mlb.com/savant-player/593334
2227,https://baseballsavant.mlb.com/savant-player/502272
2228,https://baseballsavant.mlb.com/savant-player/429781
2229,https://baseballsavant.mlb.com/savant-player/502190
2230,https://baseballsavant.mlb.com/savant-player/622795
2231,https://baseballsavant.mlb.com/savant-player/447744
2232,https://baseballsavant.mlb.com/savant-player/425860
2233,https://baseballsavant.mlb.com/savant-player/444874
2234,https://baseballsavant.mlb.com/savant-player/453184
2235,https://baseballsavant.mlb.com/savant-player/501627
2236,https://baseballsavant.mlb.com/savant-player/329092
2237,https://baseballsavant.mlb.com/savant-player/543359
2238,https://baseballsavant.mlb.com/savant-player/474039
2239,https://baseballsavant.mlb.com/savant-player/430618
2240,https://baseballsavant.mlb.com/savant-player/433584
2241,https://baseballsavant.mlb.com/savant-player/518771
2242,https://baseballsavant.mlb.com/savant-player/554432
2243,https://baseballsavant.mlb.com/savant-player/447714
2244,https://baseballsavant.mlb.com/savant-player/643414
2245,https://baseballsavant.mlb.com/savant-player/670550
2246,https://baseballsavant.mlb.com/savant-player/434622
2247,https://baseballsavant.mlb.com/savant-player/518420
2248,https://baseballsavant.mlb.com/savant-player/217096
2249,https://baseballsavant.mlb.com/savant-player/112020
2250,https://baseballsavant.mlb.com/savant-player/425796
2251,https://baseballsavant.mlb.com/savant-player/500909
2252,https://baseballsavant.mlb.com/savant-player/656004
2253,https://baseballsavant.mlb.com/savant-player/543779
2254,https://baseballsavant.mlb.com/savant-player/543380
2255,https://baseballsavant.mlb.com/savant-player/446099
2256,https://baseballsavant.mlb.com/savant-player/621366
2257,https://baseballsavant.mlb.com/savant-player/430101
2258,https://baseballsavant.mlb.com/savant-player/660431
2259,https://baseballsavant.mlb.com/savant-player/606944
2260,https://baseballsavant.mlb.com/savant-player/670056
2261,https://baseballsavant.mlb.com/savant-player/488722
2262,https://baseballsavant.mlb.com/savant-player/553883
2263,https://baseballsavant.mlb.com/savant-player/614179
2264,https://baseballsavant.mlb.com/savant-player/502281
2265,https://baseballsavant.mlb.com/savant-player/543242
2266,https://baseballsavant.mlb.com/savant-player/650668
2267,https://baseballsavant.mlb.com/savant-player/523989
2268,https://baseballsavant.mlb.com/savant-player/621593
2269,https://baseballsavant.mlb.com/savant-player/641778
2270,https://baseballsavant.mlb.com/savant-player/518748
2271,https://baseballsavant.mlb.com/savant-player/600301
2272,https://baseballsavant.mlb.com/savant-player/451783
2273,https://baseballsavant.mlb.com/savant-player/641712
2274,https://baseballsavant.mlb.com/savant-player/595881
2275,https://baseballsavant.mlb.com/savant-player/622259
2276,https://baseballsavant.mlb.com/savant-player/660494
2277,https://baseballsavant.mlb.com/savant-player/449097
2278,https://baseballsavant.mlb.com/savant-player/608344
2279,https://baseballsavant.mlb.com/savant-player/543118
2280,https://baseballsavant.mlb.com/savant-player/122620
2281,https://baseballsavant.mlb.com/savant-player/596331
2282,https://baseballsavant.mlb.com/savant-player/605317
2283,https://baseballsavant.mlb.com/savant-player/592499
2284,https://baseballsavant.mlb.com/savant-player/434438
2285,https://baseballsavant.mlb.com/savant-player/571788
2286,https://baseballsavant.mlb.com/savant-player/642578
2287,https://baseballsavant.mlb.com/savant-player/542946
2288,https://baseballsavant.mlb.com/savant-player/612672
2289,https://baseballsavant.mlb.com/savant-player/448722
2290,https://baseballsavant.mlb.com/savant-player/445276
2291,https://baseballsavant.mlb.com/savant-player/572955
2292,https://baseballsavant.mlb.com/savant-player/605541
2293,https://baseballsavant.mlb.com/savant-player/116034
2294,https://baseballsavant.mlb.com/savant-player/591672
2295,https://baseballsavant.mlb.com/savant-player/663432
2296,https://baseballsavant.mlb.com/savant-player/542235
2297,https://baseballsavant.mlb.com/savant-player/607625
