id,season_played,type,W,L,ERA,G,GS,SV,IP,SO,WHIP
453172,2020,most recent,1.0,2.0,4.84,18.0,0.0,0.0,22.1,21.0,NA
453172,10 Seasons,career,30.0,26.0,2.96,542.0,0.0,12.0,541.1,371.0,1.24
497807,2016,most recent,1.0,2.0,8.40,14.0,0.0,0.0,15.0,14.0,NA
497807,4 Seasons,career,5.0,3.0,4.72,109.0,0.0,1.0,135.1,86.0,1.37
275933,2014,most recent,0.0,4.0,4.97,55.0,0.0,1.0,38.0,25.0,NA
275933,13 Seasons,career,38.0,40.0,3.56,619.0,50.0,27.0,751.1,575.0,1.34
595235,2016,most recent,0.0,0.0,12.00,2.0,0.0,0.0,3.0,3.0,NA
595235,2 Seasons,career,0.0,0.0,7.94,9.0,0.0,0.0,11.1,10.0,1.85
449774,2010,most recent,0.0,1.0,9.00,2.0,0.0,0.0,1.0,0.0,NA
449774,1 Season,career,0.0,1.0,9.00,2.0,0.0,0.0,1.0,0.0,2.00
622250,2020,most recent,0.0,0.0,2.08,4.0,0.0,0.0,4.1,2.0,NA
622250,2 Seasons,career,0.0,1.0,6.08,11.0,0.0,0.0,13.1,9.0,1.28
448159,2015,most recent,1.0,2.0,3.90,40.0,0.0,0.0,32.1,23.0,NA
448159,8 Seasons,career,29.0,41.0,4.90,322.0,74.0,1.0,628.0,592.0,1.58
491646,2019,most recent,1.0,0.0,8.22,16.0,0.0,0.0,15.1,10.0,NA
491646,10 Seasons,career,28.0,30.0,4.51,315.0,46.0,40.0,555.1,358.0,1.45
458567,2011,most recent,0.0,2.0,5.55,15.0,4.0,0.0,35.2,12.0,NA
458567,5 Seasons,career,28.0,31.0,5.26,132.0,80.0,1.0,540.1,343.0,1.39
519141,2020,most recent,1.0,0.0,1.45,20.0,0.0,4.0,18.2,29.0,NA
519141,10 Seasons,career,47.0,58.0,3.98,262.0,140.0,9.0,832.2,853.0,1.35
489295,2019,most recent,0.0,0.0,3.72,6.0,0.0,0.0,9.2,6.0,NA
489295,4 Seasons,career,3.0,6.0,5.20,84.0,0.0,0.0,81.1,48.0,1.60
450832,2010,most recent,0.0,0.0,3.86,7.0,0.0,0.0,7.0,4.0,NA
450832,1 Season,career,0.0,0.0,3.86,7.0,0.0,0.0,7.0,4.0,1.71
547348,2015,most recent,0.0,0.0,5.40,2.0,0.0,0.0,1.2,3.0,NA
547348,3 Seasons,career,1.0,1.0,4.50,47.0,0.0,0.0,34.0,33.0,1.59
518713,2013,most recent,2.0,0.0,5.11,3.0,3.0,0.0,12.1,8.0,NA
518713,1 Season,career,2.0,0.0,5.11,3.0,3.0,0.0,12.1,8.0,1.30
572070,2020,most recent,2.0,2.0,4.03,14.0,10.0,0.0,51.1,46.0,NA
572070,10 Seasons,career,47.0,41.0,3.62,187.0,128.0,2.0,804.2,702.0,1.26
594987,2020,most recent,1.0,2.0,5.12,17.0,0.0,0.0,19.1,21.0,NA
594987,5 Seasons,career,6.0,3.0,3.90,59.0,2.0,1.0,85.1,67.0,1.35
542587,2016,most recent,2.0,1.0,5.60,32.0,0.0,0.0,27.1,29.0,NA
542587,2 Seasons,career,4.0,2.0,4.35,72.0,0.0,0.0,62.0,63.0,1.61
503569,2020,most recent,2.0,2.0,1.50,24.0,0.0,5.0,24.0,31.0,NA
503569,4 Seasons,career,4.0,6.0,4.08,64.0,0.0,9.0,68.1,56.0,1.45
150221,2010,most recent,1.0,0.0,7.32,19.0,0.0,0.0,19.2,12.0,NA
150221,9 Seasons,career,17.0,30.0,5.33,263.0,19.0,5.0,376.1,236.0,1.51
459429,2020,most recent,3.0,1.0,2.66,24.0,0.0,0.0,20.1,33.0,NA
459429,11 Seasons,career,28.0,23.0,3.59,546.0,0.0,45.0,475.2,530.0,1.15
547820,2010,most recent,0.0,1.0,6.65,22.0,0.0,0.0,23.0,22.0,NA
547820,2 Seasons,career,0.0,1.0,4.33,58.0,0.0,0.0,54.0,43.0,1.43
240694,2012,most recent,0.0,0.0,9.00,16.0,0.0,0.0,12.0,6.0,NA
240694,14 Seasons,career,34.0,28.0,4.16,680.0,22.0,7.0,661.1,526.0,1.51
594992,2018,most recent,0.0,1.0,7.88,5.0,0.0,0.0,8.0,7.0,NA
594992,2 Seasons,career,0.0,1.0,5.35,31.0,0.0,0.0,38.2,45.0,1.55
572751,2014,most recent,0.0,0.0,27.00,2.0,0.0,0.0,2.0,2.0,NA
572751,2 Seasons,career,0.0,0.0,6.14,18.0,0.0,0.0,22.0,18.0,1.41
519145,2014,most recent,2.0,1.0,5.91,26.0,0.0,0.0,21.1,21.0,NA
519145,2 Seasons,career,3.0,1.0,4.67,40.0,0.0,0.0,34.2,33.0,1.73
518782,2013,most recent,1.0,4.0,6.75,8.0,7.0,0.0,30.2,9.0,NA
518782,1 Season,career,1.0,4.0,6.75,8.0,7.0,0.0,30.2,9.0,2.15
207267,2014,most recent,2.0,1.0,6.58,8.0,4.0,0.0,26.0,13.0,NA
207267,14 Seasons,career,121.0,101.0,4.29,349.0,319.0,0.0,1925.0,1273.0,1.38
592135,2020,most recent,0.0,0.0,2.45,11.0,0.0,0.0,14.2,11.0,NA
592135,7 Seasons,career,17.0,13.0,3.70,285.0,7.0,9.0,277.2,290.0,1.34
656354,2020,most recent,0.0,0.0,10.80,9.0,0.0,0.0,6.2,5.0,NA
656354,3 Seasons,career,1.0,2.0,5.66,55.0,0.0,0.0,62.0,67.0,1.55
213680,2012,most recent,0.0,0.0,7.94,7.0,0.0,0.0,5.2,4.0,NA
213680,12 Seasons,career,18.0,23.0,4.00,407.0,3.0,71.0,394.0,325.0,1.55
547179,2020,most recent,3.0,1.0,4.28,18.0,2.0,0.0,33.2,35.0,NA
547179,6 Seasons,career,22.0,21.0,3.97,268.0,26.0,10.0,444.1,385.0,1.37
571656,2020,most recent,1.0,0.0,3.80,23.0,0.0,0.0,21.1,14.0,NA
571656,7 Seasons,career,15.0,21.0,5.20,205.0,21.0,0.0,285.1,255.0,1.49
518875,2019,most recent,5.0,2.0,4.94,50.0,0.0,11.0,47.1,43.0,NA
518875,11 Seasons,career,32.0,25.0,3.80,493.0,0.0,26.0,464.2,521.0,1.19
465629,2017,most recent,0.0,0.0,9.95,5.0,0.0,0.0,6.1,7.0,NA
465629,11 Seasons,career,24.0,28.0,3.92,499.0,4.0,50.0,553.0,430.0,1.18
605397,2020,most recent,1.0,5.0,3.86,8.0,8.0,0.0,39.2,55.0,NA
605397,5 Seasons,career,29.0,38.0,4.33,108.0,83.0,2.0,496.2,465.0,1.23
457448,2015,most recent,1.0,2.0,6.75,3.0,3.0,0.0,16.0,5.0,NA
457448,8 Seasons,career,50.0,35.0,4.21,135.0,103.0,2.0,668.1,408.0,1.40
605540,2020,most recent,3.0,5.0,3.05,13.0,13.0,0.0,73.2,91.0,NA
605540,4 Seasons,career,19.0,11.0,3.66,62.0,47.0,1.0,280.2,313.0,1.14
658551,2020,most recent,0.0,0.0,18.00,3.0,0.0,0.0,3.0,2.0,NA
658551,2 Seasons,career,0.0,1.0,7.98,16.0,0.0,0.0,14.2,18.0,1.57
448609,2019,most recent,1.0,2.0,4.71,36.0,0.0,0.0,21.0,18.0,NA
448609,11 Seasons,career,26.0,22.0,3.72,616.0,0.0,7.0,503.2,531.0,1.24
516414,2016,most recent,0.0,0.0,27.00,1.0,0.0,0.0,1.2,0.0,NA
516414,2 Seasons,career,2.0,1.0,5.59,7.0,5.0,0.0,29.0,27.0,1.55
547874,2017,most recent,0.0,2.0,4.35,6.0,6.0,0.0,31.0,16.0,NA
547874,6 Seasons,career,63.0,39.0,3.42,150.0,136.0,2.0,883.2,714.0,1.14
453562,2020,most recent,4.0,4.0,5.08,9.0,9.0,0.0,44.1,32.0,NA
453562,11 Seasons,career,110.0,79.0,3.76,261.0,255.0,0.0,1513.2,1350.0,1.22
516969,2020,most recent,0.0,0.0,15.43,2.0,0.0,0.0,2.1,3.0,NA
516969,10 Seasons,career,27.0,32.0,3.21,522.0,0.0,61.0,513.2,510.0,1.20
502522,2019,most recent,1.0,0.0,4.02,17.0,0.0,0.0,15.2,11.0,NA
502522,5 Seasons,career,13.0,5.0,4.43,150.0,0.0,3.0,156.1,159.0,1.26
605121,2019,most recent,3.0,0.0,5.55,54.0,0.0,1.0,47.0,60.0,NA
605121,2 Seasons,career,6.0,3.0,4.75,111.0,0.0,5.0,102.1,127.0,1.52
664045,2020,most recent,3.0,1.0,3.89,12.0,4.0,0.0,34.2,16.0,NA
664045,2 Seasons,career,4.0,3.0,5.22,22.0,8.0,0.0,70.2,38.0,1.43
453186,2012,most recent,2.0,3.0,6.08,30.0,0.0,0.0,26.2,32.0,NA
453186,3 Seasons,career,2.0,3.0,5.59,50.0,0.0,0.0,46.2,48.0,1.61
435044,2015,most recent,0.0,1.0,5.73,2.0,2.0,0.0,11.0,8.0,NA
435044,10 Seasons,career,66.0,53.0,4.26,193.0,172.0,0.0,1064.2,839.0,1.25
543819,2012,most recent,1.0,4.0,8.58,20.0,3.0,0.0,35.2,19.0,NA
543819,2 Seasons,career,3.0,10.0,6.82,33.0,14.0,0.0,103.0,64.0,1.65
594798,2020,most recent,4.0,2.0,2.38,12.0,12.0,0.0,68.0,104.0,NA
594798,7 Seasons,career,70.0,51.0,2.61,183.0,183.0,0.0,1169.2,1359.0,1.05
623454,2020,most recent,0.0,1.0,40.50,1.0,0.0,0.0,1.1,2.0,NA
623454,4 Seasons,career,0.0,2.0,9.67,10.0,1.0,0.0,22.1,21.0,1.97
650813,2019,most recent,0.0,0.0,7.94,4.0,0.0,0.0,5.2,2.0,NA
650813,1 Season,career,0.0,0.0,7.94,4.0,0.0,0.0,5.2,2.0,2.47
519437,2016,most recent,3.0,0.0,3.58,46.0,0.0,0.0,37.2,28.0,NA
519437,3 Seasons,career,6.0,0.0,3.07,92.0,0.0,1.0,93.2,99.0,1.14
502202,2020,most recent,1.0,0.0,3.00,23.0,0.0,0.0,18.0,18.0,NA
502202,9 Seasons,career,22.0,30.0,3.56,343.0,0.0,77.0,329.0,413.0,1.31
656738,2018,most recent,0.0,0.0,10.42,13.0,0.0,0.0,19.0,9.0,NA
656738,1 Season,career,0.0,0.0,10.42,13.0,0.0,0.0,19.0,9.0,2.11
450729,2018,most recent,1.0,7.0,4.50,12.0,12.0,0.0,66.0,40.0,NA
450729,10 Seasons,career,83.0,92.0,3.72,242.0,226.0,1.0,1422.1,970.0,1.26
462522,2012,most recent,6.0,1.0,5.71,49.0,0.0,0.0,52.0,26.0,NA
462522,5 Seasons,career,7.0,3.0,4.99,115.0,0.0,1.0,140.2,76.0,1.51
605135,2020,most recent,5.0,2.0,2.29,11.0,11.0,0.0,63.0,55.0,NA
605135,6 Seasons,career,19.0,21.0,3.59,79.0,66.0,0.0,398.1,345.0,1.28
429717,2015,most recent,11.0,9.0,3.60,32.0,32.0,0.0,187.1,132.0,NA
429717,13 Seasons,career,153.0,131.0,3.75,391.0,380.0,1.0,2419.2,2013.0,1.18
501985,2020,most recent,1.0,6.0,5.56,12.0,11.0,0.0,56.2,62.0,NA
501985,9 Seasons,career,71.0,66.0,3.98,248.0,181.0,6.0,1152.1,1048.0,1.22
518863,2015,most recent,0.0,2.0,5.29,4.0,1.0,0.0,17.0,11.0,NA
518863,3 Seasons,career,1.0,8.0,4.48,18.0,15.0,0.0,94.1,57.0,1.46
592170,2018,most recent,1.0,0.0,17.55,5.0,1.0,0.0,6.2,3.0,NA
592170,3 Seasons,career,11.0,3.0,4.60,28.0,21.0,0.0,131.0,79.0,1.27
572990,2016,most recent,0.0,1.0,11.34,17.0,0.0,0.0,16.2,16.0,NA
572990,1 Season,career,0.0,1.0,11.34,17.0,0.0,0.0,16.2,16.0,2.28
606983,2018,most recent,1.0,3.0,3.31,21.0,0.0,1.0,16.1,9.0,NA
606983,3 Seasons,career,3.0,4.0,4.55,63.0,0.0,9.0,55.1,42.0,1.25
543766,2020,most recent,1.0,0.0,18.00,6.0,0.0,0.0,6.0,4.0,NA
543766,10 Seasons,career,31.0,36.0,3.82,612.0,0.0,12.0,579.0,514.0,1.32
623354,2019,most recent,0.0,1.0,5.19,17.0,0.0,0.0,8.2,8.0,NA
623354,2 Seasons,career,1.0,1.0,4.08,33.0,0.0,0.0,17.2,24.0,1.36
641541,2019,most recent,1.0,1.0,4.42,15.0,3.0,1.0,36.2,34.0,NA
641541,1 Season,career,1.0,1.0,4.42,15.0,3.0,1.0,36.2,34.0,1.55
642100,2020,most recent,0.0,1.0,7.94,8.0,0.0,0.0,5.2,6.0,NA
642100,2 Seasons,career,0.0,1.0,7.62,17.0,0.0,0.0,13.0,16.0,1.85
543734,2020,most recent,0.0,0.0,8.10,1.0,0.0,0.0,3.1,3.0,NA
543734,9 Seasons,career,20.0,28.0,4.65,189.0,49.0,2.0,468.2,341.0,1.42
643256,2020,most recent,0.0,1.0,3.97,14.0,0.0,0.0,11.1,5.0,NA
643256,3 Seasons,career,9.0,12.0,3.89,152.0,0.0,1.0,136.1,104.0,1.28
600917,2020,most recent,0.0,0.0,4.50,2.0,0.0,1.0,2.0,3.0,NA
600917,5 Seasons,career,6.0,10.0,3.19,190.0,3.0,29.0,189.0,263.0,1.22
650895,2020,most recent,3.0,0.0,1.66,22.0,0.0,4.0,21.2,23.0,NA
650895,3 Seasons,career,12.0,10.0,3.06,130.0,17.0,12.0,147.0,169.0,1.10
571787,2017,most recent,2.0,4.0,4.68,37.0,7.0,0.0,57.2,33.0,NA
571787,4 Seasons,career,5.0,10.0,5.49,51.0,19.0,0.0,119.2,66.0,1.68
425487,2010,most recent,3.0,5.0,5.68,13.0,11.0,0.0,58.2,41.0,NA
425487,8 Seasons,career,32.0,34.0,4.83,208.0,75.0,3.0,614.2,459.0,1.51
449777,2011,most recent,0.0,0.0,5.14,16.0,0.0,0.0,7.0,7.0,NA
449777,5 Seasons,career,8.0,2.0,4.08,132.0,0.0,1.0,86.0,89.0,1.40
430935,2020,most recent,0.0,1.0,8.10,1.0,1.0,0.0,3.1,2.0,NA
430935,15 Seasons,career,163.0,122.0,3.43,423.0,422.0,0.0,2698.0,2560.0,1.18
433586,2018,most recent,0.0,0.0,3.16,26.0,0.0,1.0,31.1,22.0,NA
433586,15 Seasons,career,42.0,31.0,3.29,655.0,0.0,144.0,645.1,583.0,1.28
657024,2020,most recent,0.0,2.0,12.91,9.0,0.0,0.0,7.2,9.0,NA
657024,2 Seasons,career,1.0,7.0,6.58,36.0,8.0,2.0,65.2,61.0,1.23
657681,2018,most recent,0.0,0.0,4.50,4.0,0.0,0.0,4.0,4.0,NA
657681,2 Seasons,career,0.0,0.0,3.13,21.0,0.0,0.0,23.0,20.0,1.13
501563,2017,most recent,1.0,3.0,4.38,26.0,0.0,0.0,37.0,35.0,NA
501563,3 Seasons,career,3.0,4.0,4.50,41.0,0.0,0.0,54.0,50.0,1.30
579799,2012,most recent,0.0,0.0,18.00,4.0,0.0,0.0,4.0,5.0,NA
579799,3 Seasons,career,5.0,2.0,6.41,83.0,0.0,0.0,73.0,72.0,1.81
596101,2020,most recent,0.0,0.0,12.71,5.0,0.0,0.0,5.2,5.0,NA
596101,3 Seasons,career,2.0,1.0,4.70,45.0,0.0,1.0,53.2,46.0,1.70
606162,2019,most recent,0.0,2.0,7.40,13.0,1.0,0.0,24.1,27.0,NA
606162,2 Seasons,career,1.0,10.0,6.32,30.0,13.0,0.0,89.2,89.0,1.63
593582,2016,most recent,0.0,0.0,11.12,5.0,0.0,0.0,5.2,2.0,NA
593582,2 Seasons,career,0.0,0.0,9.82,7.0,0.0,0.0,7.1,5.0,1.91
518444,2014,most recent,0.0,1.0,4.50,1.0,1.0,0.0,4.0,1.0,NA
518444,4 Seasons,career,16.0,20.0,4.61,54.0,44.0,0.0,293.0,137.0,1.27
641835,2019,most recent,1.0,3.0,4.91,68.0,0.0,0.0,51.1,55.0,NA
641835,3 Seasons,career,4.0,3.0,4.67,124.0,0.0,0.0,104.0,122.0,1.41
621121,2020,most recent,3.0,3.0,3.93,11.0,11.0,0.0,55.0,56.0,NA
621121,5 Seasons,career,32.0,25.0,3.70,94.0,91.0,0.0,508.2,565.0,1.26
661403,2019,most recent,2.0,3.0,2.31,21.0,1.0,1.0,23.1,21.0,NA
661403,1 Season,career,2.0,3.0,2.31,21.0,1.0,1.0,23.1,21.0,1.11
642239,2018,most recent,1.0,0.0,4.76,6.0,0.0,0.0,5.2,3.0,NA
642239,3 Seasons,career,2.0,0.0,4.41,18.0,1.0,0.0,34.2,31.0,1.53
628333,2019,most recent,0.0,2.0,9.45,3.0,3.0,0.0,13.1,7.0,NA
628333,6 Seasons,career,13.0,26.0,5.11,109.0,50.0,1.0,363.0,224.0,1.45
596043,2020,most recent,0.0,1.0,3.65,4.0,1.0,0.0,12.1,10.0,NA
596043,5 Seasons,career,17.0,20.0,4.64,60.0,48.0,1.0,302.2,224.0,1.31
501593,2020,most recent,0.0,0.0,4.32,10.0,0.0,0.0,8.1,9.0,NA
501593,9 Seasons,career,23.0,10.0,3.30,454.0,0.0,2.0,349.0,315.0,1.26
596035,2020,most recent,0.0,0.0,5.06,5.0,0.0,0.0,5.1,2.0,NA
596035,2 Seasons,career,1.0,1.0,5.81,19.0,2.0,0.0,26.1,13.0,1.78
450351,2015,most recent,8.0,8.0,3.89,21.0,21.0,0.0,132.0,110.0,NA
450351,11 Seasons,career,94.0,70.0,3.74,444.0,192.0,52.0,1430.1,1259.0,1.32
468396,2018,most recent,0.0,1.0,18.00,1.0,0.0,0.0,1.0,1.0,NA
468396,8 Seasons,career,33.0,19.0,3.50,284.0,48.0,4.0,504.1,408.0,1.25
592464,2020,most recent,1.0,1.0,7.71,6.0,2.0,0.0,14.0,17.0,NA
592464,3 Seasons,career,1.0,4.0,9.95,20.0,5.0,0.0,44.1,47.0,2.05
594951,2019,most recent,0.0,0.0,0.00,2.0,0.0,0.0,1.1,1.0,NA
594951,3 Seasons,career,0.0,1.0,4.84,56.0,0.0,0.0,48.1,49.0,1.28
466459,2013,most recent,3.0,2.0,3.02,43.0,0.0,0.0,41.2,24.0,NA
466459,4 Seasons,career,3.0,2.0,4.93,53.0,0.0,0.0,49.1,28.0,1.68
621237,2020,most recent,0.0,0.0,6.00,9.0,0.0,0.0,9.0,13.0,NA
621237,4 Seasons,career,2.0,15.0,3.46,149.0,1.0,15.0,132.2,161.0,1.32
621112,2020,most recent,0.0,1.0,27.00,1.0,1.0,0.0,2.1,2.0,NA
621112,4 Seasons,career,5.0,7.0,5.69,21.0,18.0,0.0,99.2,51.0,1.43
491703,2017,most recent,2.0,5.0,5.48,49.0,0.0,8.0,46.0,37.0,NA
491703,9 Seasons,career,21.0,19.0,3.49,357.0,7.0,107.0,389.1,363.0,1.14
120485,2013,most recent,11.0,11.0,3.74,30.0,30.0,0.0,185.1,128.0,NA
120485,18 Seasons,career,256.0,153.0,3.85,531.0,521.0,0.0,3316.0,2448.0,1.35
660271,2020,most recent,0.0,1.0,37.80,2.0,2.0,0.0,1.2,3.0,NA
660271,2 Seasons,career,4.0,3.0,4.39,12.0,12.0,0.0,53.1,66.0,1.33
408206,2013,most recent,0.0,3.0,8.02,4.0,3.0,0.0,21.1,12.0,NA
408206,12 Seasons,career,97.0,96.0,4.25,381.0,252.0,40.0,1710.0,1379.0,1.33
515052,2016,most recent,0.0,0.0,4.91,5.0,0.0,0.0,7.1,5.0,NA
515052,2 Seasons,career,0.0,3.0,5.29,26.0,0.0,0.0,34.0,27.0,1.74
605479,2020,most recent,0.0,0.0,10.80,2.0,0.0,0.0,1.2,4.0,NA
605479,2 Seasons,career,0.0,0.0,6.91,16.0,0.0,0.0,14.1,18.0,1.74
621097,2020,most recent,0.0,0.0,8.15,11.0,0.0,0.0,17.2,16.0,NA
621097,2 Seasons,career,5.0,5.0,5.08,27.0,13.0,0.0,95.2,79.0,1.46
452237,2010,most recent,0.0,0.0,7.50,27.0,0.0,0.0,12.0,7.0,NA
452237,4 Seasons,career,8.0,3.0,4.58,168.0,0.0,4.0,118.0,115.0,1.52
541652,2018,most recent,2.0,3.0,8.49,35.0,0.0,1.0,29.2,40.0,NA
541652,5 Seasons,career,10.0,10.0,5.73,158.0,0.0,8.0,141.1,173.0,1.55
493337,2013,most recent,0.0,1.0,54.00,1.0,0.0,0.0,0.1,0.0,NA
493337,3 Seasons,career,1.0,5.0,5.80,16.0,10.0,0.0,59.0,27.0,1.58
553878,2019,most recent,5.0,1.0,1.65,56.0,0.0,28.0,60.0,90.0,NA
553878,5 Seasons,career,17.0,13.0,2.61,323.0,0.0,89.0,330.2,402.0,1.07
519085,2016,most recent,3.0,3.0,5.89,37.0,2.0,1.0,70.1,54.0,NA
519085,4 Seasons,career,14.0,23.0,4.36,82.0,44.0,1.0,324.0,220.0,1.40
621141,2020,most recent,1.0,0.0,4.96,7.0,1.0,0.0,16.1,11.0,NA
621141,3 Seasons,career,2.0,4.0,7.67,20.0,8.0,0.0,54.0,39.0,1.78
553872,2015,most recent,0.0,0.0,0.00,5.0,0.0,0.0,6.2,7.0,NA
553872,1 Season,career,0.0,0.0,0.00,5.0,0.0,0.0,6.2,7.0,0.45
453198,2014,most recent,1.0,3.0,4.27,49.0,0.0,1.0,46.1,39.0,NA
453198,7 Seasons,career,16.0,24.0,3.51,393.0,0.0,133.0,379.1,362.0,1.24
459345,2012,most recent,0.0,1.0,5.59,4.0,1.0,0.0,9.2,8.0,NA
459345,3 Seasons,career,0.0,1.0,4.00,9.0,1.0,0.0,18.0,11.0,1.67
453889,2010,most recent,0.0,0.0,3.60,1.0,1.0,0.0,5.0,3.0,NA
453889,3 Seasons,career,7.0,15.0,4.95,43.0,40.0,0.0,220.0,128.0,1.56
518617,2020,most recent,2.0,0.0,0.42,21.0,0.0,0.0,21.1,31.0,NA
518617,9 Seasons,career,17.0,22.0,3.71,462.0,0.0,7.0,395.1,498.0,1.38
663978,2020,most recent,4.0,5.0,4.73,12.0,12.0,0.0,59.0,58.0,NA
663978,2 Seasons,career,13.0,12.0,3.74,38.0,38.0,0.0,199.2,211.0,1.05
593679,2019,most recent,1.0,10.0,5.61,36.0,13.0,0.0,110.2,67.0,NA
593679,3 Seasons,career,4.0,13.0,5.39,55.0,20.0,0.0,163.2,110.0,1.42
445971,2011,most recent,0.0,3.0,5.63,13.0,0.0,0.0,8.0,2.0,NA
445971,3 Seasons,career,1.0,4.0,4.50,57.0,0.0,1.0,58.0,28.0,1.66
435619,2011,most recent,1.0,0.0,10.29,6.0,0.0,0.0,7.0,5.0,NA
435619,6 Seasons,career,4.0,15.0,4.80,78.0,24.0,0.0,200.2,116.0,1.42
454535,2012,most recent,4.0,5.0,4.62,60.0,0.0,3.0,50.2,42.0,NA
454535,7 Seasons,career,28.0,34.0,4.00,271.0,49.0,10.0,517.0,371.0,1.37
518553,2020,most recent,0.0,0.0,5.40,22.0,0.0,0.0,20.0,21.0,NA
518553,11 Seasons,career,32.0,37.0,2.78,594.0,0.0,132.0,576.0,605.0,1.16
607968,2018,most recent,4.0,2.0,4.33,32.0,0.0,0.0,35.1,27.0,NA
607968,4 Seasons,career,4.0,4.0,5.33,41.0,1.0,0.0,54.0,44.0,1.59
621209,2016,most recent,0.0,3.0,8.02,5.0,5.0,0.0,21.1,10.0,NA
621209,2 Seasons,career,1.0,4.0,6.82,8.0,8.0,0.0,33.0,16.0,1.58
663855,2019,most recent,2.0,2.0,3.14,29.0,0.0,14.0,28.2,31.0,NA
663855,2 Seasons,career,5.0,6.0,3.47,102.0,0.0,20.0,106.1,101.0,1.23
641871,2020,most recent,0.0,1.0,5.25,13.0,0.0,0.0,12.0,11.0,NA
641871,4 Seasons,career,6.0,2.0,3.48,104.0,0.0,9.0,95.2,96.0,1.36
519110,2014,most recent,0.0,0.0,33.75,3.0,0.0,0.0,1.1,0.0,NA
519110,4 Seasons,career,0.0,3.0,6.25,73.0,0.0,1.0,40.1,30.0,1.69
572089,2015,most recent,0.0,0.0,2.61,18.0,0.0,0.0,10.1,8.0,NA
572089,4 Seasons,career,4.0,5.0,2.53,124.0,0.0,2.0,85.1,91.0,1.00
346798,2016,most recent,0.0,2.0,12.54,2.0,2.0,0.0,9.1,3.0,NA
346798,16 Seasons,career,147.0,143.0,4.40,457.0,418.0,2.0,2531.2,1615.0,1.34
602083,2018,most recent,0.0,0.0,10.29,8.0,0.0,0.0,7.0,7.0,NA
602083,3 Seasons,career,0.0,2.0,8.66,19.0,0.0,0.0,17.2,17.0,1.87
592791,2019,most recent,2.0,3.0,4.10,7.0,7.0,0.0,37.1,30.0,NA
592791,4 Seasons,career,29.0,24.0,3.67,82.0,82.0,0.0,466.0,419.0,1.25
543606,2020,most recent,0.0,1.0,6.59,4.0,4.0,0.0,13.2,12.0,NA
543606,9 Seasons,career,62.0,56.0,3.92,195.0,192.0,1.0,1042.1,995.0,1.24
456776,2015,most recent,0.0,0.0,3.15,39.0,0.0,1.0,34.1,35.0,NA
456776,4 Seasons,career,7.0,4.0,2.68,152.0,0.0,1.0,154.1,157.0,1.28
595465,2020,most recent,0.0,0.0,2.95,18.0,0.0,0.0,18.1,18.0,NA
595465,6 Seasons,career,8.0,2.0,3.56,135.0,0.0,2.0,118.2,133.0,1.18
518560,2016,most recent,4.0,5.0,4.04,18.0,14.0,0.0,71.1,53.0,NA
518560,3 Seasons,career,8.0,13.0,4.89,66.0,19.0,0.0,169.1,118.0,1.49
607215,2019,most recent,0.0,3.0,9.00,6.0,4.0,0.0,21.0,4.0,NA
607215,3 Seasons,career,2.0,11.0,6.61,27.0,22.0,0.0,109.0,67.0,1.52
657097,2020,most recent,0.0,0.0,0.00,8.0,0.0,0.0,10.0,10.0,NA
657097,2 Seasons,career,4.0,0.0,1.06,44.0,0.0,2.0,42.1,38.0,1.13
516684,2012,most recent,0.0,1.0,7.88,13.0,0.0,0.0,16.0,13.0,NA
516684,1 Season,career,0.0,1.0,7.88,13.0,0.0,0.0,16.0,13.0,2.25
502188,2020,most recent,0.0,2.0,9.72,4.0,4.0,0.0,16.2,6.0,NA
502188,13 Seasons,career,80.0,106.0,4.15,364.0,241.0,1.0,1645.1,1449.0,1.24
450203,2020,most recent,2.0,2.0,4.74,9.0,9.0,0.0,38.0,42.0,NA
450203,13 Seasons,career,93.0,89.0,4.08,259.0,258.0,0.0,1439.1,1276.0,1.33
621397,2019,most recent,1.0,1.0,4.40,39.0,0.0,0.0,30.2,28.0,NA
621397,5 Seasons,career,5.0,3.0,3.83,124.0,0.0,1.0,94.0,94.0,1.49
460366,2012,most recent,0.0,1.0,12.00,3.0,0.0,0.0,3.0,3.0,NA
460366,6 Seasons,career,3.0,4.0,4.21,82.0,0.0,0.0,104.2,105.0,1.36
211041,2011,most recent,1.0,4.0,8.46,21.0,0.0,1.0,27.2,17.0,NA
211041,12 Seasons,career,62.0,76.0,4.14,532.0,106.0,84.0,1201.0,668.0,1.32
502457,2016,most recent,0.0,0.0,8.38,6.0,0.0,0.0,9.2,8.0,NA
502457,1 Season,career,0.0,0.0,8.38,6.0,0.0,0.0,9.2,8.0,2.17
643354,2019,most recent,0.0,0.0,0.00,5.0,0.0,0.0,7.2,3.0,NA
643354,4 Seasons,career,2.0,0.0,3.13,98.0,0.0,0.0,89.0,57.0,1.46
456102,2012,most recent,0.0,1.0,6.48,10.0,0.0,0.0,16.2,6.0,NA
456102,5 Seasons,career,9.0,19.0,4.68,91.0,20.0,0.0,209.2,122.0,1.44
592341,2017,most recent,0.0,0.0,0.00,1.0,0.0,0.0,1.0,0.0,NA
592341,3 Seasons,career,1.0,0.0,5.94,31.0,0.0,0.0,36.1,33.0,1.73
643355,2016,most recent,0.0,0.0,4.91,24.0,0.0,0.0,14.2,15.0,NA
643355,1 Season,career,0.0,0.0,4.91,24.0,0.0,0.0,14.2,15.0,1.64
