id,Season,Pitches,Zone %,Zone Swing %,Zone Contact %,Chase %,Chase Contact %,Edge %,1st Pitch Strike %,Swing %,Whiff %,Meatball %,Meatball Swing %
573124,2017,870.0,51.5,61.6,84.4,24.9,64.8,40.6,57.8,43.8,21.0,7.5,78.5
573124,2018,988.0,53.0,59.6,85.6,28.3,42.9,39.8,64.2,45.0,27.0,8.9,69.0
573124,2019,1065.0,55.0,59.3,80.8,28.4,55.6,43.5,68.0,45.3,25.9,8.8,75.0
573124,2020,358.0,55.3,65.7,86.2,30.0,50.0,43.0,68.1,49.7,23.6,11.2,72.5
573124,ALL,4287.0,53.0,60.2,85.3,27.1,54.8,41.0,62.3,44.7,23.3,9.1,72.8
573124,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
621408,2015,408.0,45.6,59.7,85.6,26.6,52.5,43.4,55.6,41.7,25.9,6.4,57.7
621408,2016,72.0,50.0,61.1,77.3,19.4,71.4,34.7,64.7,40.3,24.1,6.9,80.0
621408,ALL,480.0,46.3,59.9,84.2,25.6,54.5,42.1,56.8,41.5,25.6,6.5,61.3
621408,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
622253,2019,350.0,47.1,53.9,88.8,27.0,60.0,40.3,59.1,39.7,21.6,6.9,50.0
622253,2020,285.0,43.9,64.0,81.3,22.5,61.1,44.2,46.9,40.7,25.0,7.7,77.3
622253,ALL,635.0,45.7,58.3,85.2,24.9,60.5,42.0,54.1,40.2,23.1,7.2,63.0
622253,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
467094,2015,1268.0,52.9,63.5,83.8,24.3,56.6,44.6,50.9,45.0,23.1,7.5,75.8
467094,ALL,1268.0,52.9,63.5,83.8,24.3,56.6,44.6,50.9,45.0,23.1,7.5,75.8
467094,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
571521,2015,168.0,44.0,62.2,97.8,29.8,39.3,38.7,47.8,44.0,24.3,9.5,68.8
571521,2017,379.0,52.2,68.2,77.8,30.4,38.2,40.6,61.9,50.1,33.7,9.0,88.2
571521,2018,12.0,33.3,75.0,100.0,0.0,25.0,50.0,25.0,0.0,8.3,100.0,NA
571521,2020,76.0,32.9,72.0,72.2,31.4,25.0,27.6,33.3,44.7,50.0,3.9,100.0
571521,ALL,635.0,47.4,67.1,82.2,29.6,36.4,38.3,55.4,47.4,32.9,8.5,83.3
571521,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
469167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471822,2015,1024.0,49.4,72.5,73.3,28.2,54.8,41.3,60.0,50.1,32.0,6.9,81.7
471822,2016,767.0,50.2,71.7,81.5,25.7,59.2,40.5,57.7,48.8,24.3,8.6,81.8
471822,2017,541.0,52.8,65.1,80.0,31.1,60.8,44.4,69.1,49.2,25.6,8.6,76.1
471822,ALL,2332.0,50.5,70.5,77.5,28.0,57.6,41.8,61.4,49.4,28.0,7.9,80.3
471822,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
543023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543278,2015,968.0,55.4,64.7,81.8,24.5,55.7,42.1,67.9,46.8,24.3,10.7,74.0
543278,2016,444.0,52.7,60.7,78.9,26.2,69.1,40.3,64.3,44.4,23.9,7.9,62.9
543278,2017,593.0,54.4,65.5,82.0,21.9,52.5,41.2,57.1,45.5,24.4,9.8,65.5
543278,2018,1368.0,50.3,62.4,86.5,28.2,65.1,44.6,67.2,45.4,20.1,8.3,70.2
543278,2019,689.0,46.4,67.8,83.4,30.6,68.1,40.6,62.6,47.9,21.8,7.8,75.9
543278,ALL,4062.0,51.7,64.1,83.3,26.8,62.9,42.4,64.8,46.1,22.4,9.0,70.7
543278,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
463037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672773,2019,635.0,42.0,68.9,85.3,29.3,56.5,38.6,49.7,46.0,25.3,7.1,75.6
672773,ALL,635.0,42.0,68.9,85.3,29.3,56.5,38.6,49.7,46.0,25.3,7.1,75.6
672773,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
605218,2015,72.0,52.8,44.7,76.5,26.5,55.6,40.3,63.2,36.1,30.8,6.9,80.0
605218,2016,623.0,44.5,66.4,71.2,32.1,43.2,41.4,56.5,47.4,39.3,5.8,61.1
605218,2017,1129.0,46.0,62.1,72.0,30.8,51.3,42.6,57.0,45.1,35.6,8.0,65.6
605218,2018,946.0,46.2,67.7,73.3,28.3,52.1,40.0,60.4,46.5,33.6,7.7,83.6
605218,2019,346.0,50.0,67.1,83.6,27.2,59.6,35.3,51.3,47.1,23.3,10.1,68.6
605218,2020,56.0,50.0,57.1,75.0,28.6,25.0,30.4,41.2,42.9,41.7,8.9,80.0
605218,ALL,3172.0,46.4,64.6,73.8,29.8,50.2,40.5,57.1,45.9,34.4,7.7,71.3
605218,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
519267,2015,921.0,54.1,64.5,75.1,33.3,63.1,45.4,70.6,50.2,28.6,6.1,69.6
519267,2016,190.0,51.1,61.9,83.3,34.4,62.5,38.9,73.5,48.4,23.9,7.4,85.7
519267,2017,131.0,50.4,63.1,78.0,40.6,80.8,50.4,82.4,51.9,20.6,6.2,75.0
519267,ALL,1242.0,53.2,63.9,76.5,34.3,65.3,44.9,72.3,50.1,27.0,6.3,73.1
519267,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
430580,2015,3059.0,49.0,65.3,88.0,28.2,66.3,43.6,55.9,46.4,18.7,7.3,75.7
430580,2016,1120.0,46.3,67.0,87.0,25.2,69.7,41.7,54.4,44.6,18.2,7.0,83.3
430580,ALL,4179.0,48.3,65.8,87.7,27.3,67.2,43.1,55.5,45.9,18.6,7.2,77.7
430580,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
608349,2015,831.0,52.3,65.1,85.9,26.0,52.4,41.4,57.9,46.5,23.1,8.4,72.9
608349,2016,612.0,49.2,60.1,81.2,20.3,65.1,43.8,61.4,39.9,23.0,6.0,59.5
608349,2017,1359.0,48.7,62.5,69.6,25.7,53.6,43.3,51.5,43.6,35.2,6.7,73.6
608349,2018,989.0,52.5,64.7,72.3,23.2,53.2,42.2,57.0,45.0,32.4,9.9,76.5
608349,2020,263.0,48.7,57.0,86.3,20.7,57.1,38.4,50.0,38.4,21.8,6.1,81.3
608349,ALL,4054.0,50.4,62.9,76.5,24.0,55.0,42.4,55.6,43.6,29.4,7.7,73.1
608349,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
434637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605260,2018,172.0,43.6,64.0,77.1,28.9,60.7,44.8,50.0,44.2,28.9,3.5,66.7
605260,2019,491.0,44.9,61.4,91.9,21.9,54.2,37.6,61.8,39.7,19.5,6.1,73.3
605260,ALL,663.0,44.6,62.0,88.0,23.7,56.3,39.4,58.7,40.9,22.1,5.4,72.2
605260,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
117955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592233,2017,246.0,51.6,62.2,92.4,18.5,72.7,39.0,51.6,41.1,11.9,6.9,58.8
592233,2019,467.0,49.0,64.2,85.0,28.2,55.2,37.9,60.2,45.8,24.3,9.0,71.4
592233,2020,402.0,47.5,63.4,87.6,28.0,57.6,40.0,57.8,44.8,22.2,9.0,55.6
592233,ALL,1115.0,49.1,63.4,87.6,26.1,58.8,38.9,57.5,44.4,21.0,8.5,63.2
592233,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
458690,2015,20.0,55.0,81.8,77.8,33.3,100.0,45.0,57.1,60.0,16.7,5.0,100.0
458690,2017,269.0,50.6,59.6,95.1,24.8,78.8,33.8,67.1,42.4,9.6,10.8,75.9
458690,2018,832.0,51.7,62.8,90.0,21.9,78.4,43.7,59.7,43.0,12.8,7.7,81.3
458690,ALL,1121.0,51.5,62.4,90.8,22.8,79.0,41.3,61.5,43.2,12.2,8.4,79.8
458690,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
642229,2016,666.0,44.6,67.3,85.0,26.3,78.4,37.7,58.1,44.6,17.2,8.7,74.1
642229,2017,314.0,42.4,63.9,81.2,24.3,68.2,40.8,56.5,41.1,23.3,5.4,70.6
642229,ALL,980.0,43.9,66.3,83.9,25.6,75.2,38.7,57.6,43.5,19.0,7.7,73.3
642229,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
665001,2019,163.0,52.1,63.5,90.7,19.2,60.0,41.1,70.0,42.3,15.9,8.6,64.3
665001,2020,77.0,57.1,59.1,88.5,21.2,57.1,44.2,63.2,42.9,18.2,13.0,70.0
665001,ALL,240.0,53.8,62.0,90.0,19.8,59.1,42.1,67.8,42.5,16.7,10.0,66.7
665001,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
502748,2015,85.0,48.2,41.5,94.1,27.3,66.7,41.2,68.2,34.1,17.2,4.7,75.0
502748,2016,492.0,49.6,60.2,87.8,22.6,55.4,39.2,58.3,41.3,21.2,6.1,73.3
502748,2017,2248.0,48.1,61.9,76.8,25.7,54.7,43.0,63.2,43.1,30.0,7.4,69.9
502748,2018,1156.0,46.0,63.8,79.1,26.9,47.0,40.9,62.9,43.9,31.5,6.7,79.2
502748,2019,1510.0,48.9,63.6,86.4,23.5,57.5,42.9,63.2,43.0,21.7,6.3,74.7
502748,2020,59.0,42.4,56.0,78.6,23.5,75.0,42.4,66.7,37.3,22.7,3.4,100.0
502748,ALL,5550.0,48.0,62.2,81.1,25.1,54.1,42.2,62.8,42.9,27.1,6.7,73.5
502748,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
630023,2018,1315.0,51.2,70.2,85.2,29.8,52.9,41.8,64.1,50.4,24.1,8.0,76.2
630023,2019,1985.0,50.2,70.1,85.7,28.2,56.6,41.1,62.6,49.3,22.6,7.9,82.8
630023,2020,190.0,40.5,81.8,76.2,26.5,56.7,43.7,50.0,48.9,30.1,8.9,82.4
630023,ALL,3490.0,50.1,70.7,85.0,28.7,55.2,41.5,62.5,49.7,23.6,8.0,80.3
630023,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
430083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462480,2018,56.0,46.4,76.9,75.0,16.7,80.0,35.7,66.7,44.6,24.0,3.6,50.0
462480,ALL,56.0,46.4,76.9,75.0,16.7,80.0,35.7,66.7,44.6,24.0,3.6,50.0
462480,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
594977,2015,235.0,51.9,65.6,88.8,26.5,73.3,48.9,60.0,46.8,15.5,8.1,52.6
594977,ALL,235.0,51.9,65.6,88.8,26.5,73.3,48.9,60.0,46.8,15.5,8.1,52.6
594977,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
456068,2015,2439.0,45.9,68.4,85.9,31.8,69.0,42.4,62.1,48.6,20.1,6.8,78.2
456068,2016,2100.0,49.9,66.5,86.5,30.4,71.3,44.9,61.0,48.4,18.3,7.6,74.8
456068,2017,2531.0,52.7,64.5,88.1,28.3,76.0,45.1,66.7,47.4,15.3,8.4,79.1
456068,2018,258.0,48.4,70.4,85.2,28.6,81.6,43.0,57.6,48.8,15.9,5.4,78.6
456068,ALL,7328.0,49.5,66.5,86.8,30.2,72.2,44.1,63.2,48.1,17.8,7.5,77.6
456068,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
460701,2015,557.0,48.7,71.6,85.6,26.6,75.0,43.1,61.5,48.5,17.4,7.9,77.3
460701,2016,116.0,46.6,63.0,79.4,29.0,50.0,55.2,59.3,44.8,30.8,6.0,100.0
460701,ALL,673.0,48.3,70.2,84.6,27.0,70.2,45.2,61.1,47.8,19.6,7.6,80.4
460701,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
642607,2019,1149.0,50.4,63.0,86.6,27.6,77.7,43.6,57.3,45.5,16.1,6.4,68.9
642607,ALL,1149.0,50.4,63.0,86.6,27.6,77.7,43.6,57.3,45.5,16.1,6.4,68.9
642607,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
462985,2015,949.0,50.7,60.7,88.7,25.9,68.6,41.5,52.7,43.5,17.2,8.5,66.7
462985,2016,59.0,52.5,61.3,100.0,25.0,71.4,37.3,37.5,44.1,7.7,6.8,25.0
462985,ALL,1008.0,50.8,60.7,89.4,25.8,68.8,41.3,51.8,43.6,16.6,8.4,64.7
462985,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
501789,2015,1127.0,46.9,63.6,85.7,27.2,63.8,41.3,59.8,44.3,21.4,6.7,69.7
501789,2016,1045.0,47.2,64.9,79.7,31.5,51.1,41.6,63.5,47.3,30.4,6.9,75.0
501789,2017,670.0,48.9,63.7,82.6,30.3,45.6,41.1,59.9,46.7,29.7,8.6,70.2
501789,2018,887.0,44.0,61.5,85.4,31.6,40.8,44.6,60.0,44.8,32.2,5.4,58.3
501789,2019,935.0,47.7,59.3,82.2,26.8,46.1,40.6,61.6,42.1,29.7,6.0,63.6
501789,2020,349.0,46.4,71.0,82.6,31.0,48.3,45.0,61.9,49.6,28.9,8.6,83.3
501789,ALL,5013.0,46.8,63.3,83.1,29.5,49.9,42.0,61.1,45.3,28.4,6.8,69.5
501789,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
461791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607706,2016,82.0,47.6,56.4,90.9,32.6,64.3,36.6,68.2,43.9,19.4,4.9,50.0
607706,ALL,82.0,47.6,56.4,90.9,32.6,64.3,36.6,68.2,43.9,19.4,4.9,50.0
607706,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
608641,2015,481.0,48.0,61.5,90.1,23.6,52.5,39.7,58.5,41.8,20.9,7.1,70.6
608641,ALL,481.0,48.0,61.5,90.1,23.6,52.5,39.7,58.5,41.8,20.9,7.1,70.6
608641,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
502229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596295,2018,1226.0,51.4,65.7,84.5,24.2,59.7,45.3,58.4,45.5,21.9,7.6,79.6
596295,2020,526.0,50.0,62.0,78.5,22.4,59.3,44.9,58.8,42.2,26.6,7.8,61.0
596295,ALL,1752.0,51.0,64.6,82.8,23.6,59.6,45.1,58.5,44.5,23.2,7.6,73.9
596295,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
518566,2017,41.0,41.5,58.8,90.0,29.2,57.1,48.8,60.0,41.5,23.5,0.0,NA
518566,2018,571.0,43.6,67.5,81.0,29.8,38.5,40.8,57.8,46.2,34.5,6.0,79.4
518566,2019,911.0,45.8,68.8,78.4,26.9,61.7,41.1,58.4,46.1,26.9,5.3,75.0
518566,ALL,1523.0,44.8,68.1,79.6,28.1,52.1,41.2,58.2,46.0,29.7,5.4,76.8
518566,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
346800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434671,2015,2532.0,49.2,62.1,83.1,29.0,64.1,46.4,65.5,45.3,23.1,7.2,69.4
434671,2016,2577.0,50.1,66.0,83.6,27.1,65.6,43.4,66.6,46.6,21.6,7.5,78.2
434671,2017,1855.0,51.4,65.7,82.4,24.3,58.0,42.8,61.4,45.5,23.9,8.5,75.2
434671,2018,2130.0,47.0,64.5,81.4,29.0,61.8,44.3,66.5,45.8,25.1,6.5,71.7
434671,2019,2690.0,45.7,67.5,83.6,31.9,66.7,42.4,63.8,48.2,22.5,6.3,74.7
434671,2020,971.0,45.5,69.0,83.0,28.4,62.7,43.4,64.5,46.9,23.7,5.5,71.7
434671,ALL,12755.0,48.3,65.4,82.9,28.6,63.8,43.9,64.8,46.4,23.2,7.0,73.8
434671,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
519293,2015,1067.0,45.3,59.4,83.3,33.9,37.4,39.4,60.6,45.5,35.5,6.7,57.7
519293,2016,650.0,44.3,53.5,84.4,30.1,49.5,42.6,70.7,40.5,30.0,7.2,63.8
519293,2018,813.0,50.8,62.3,81.6,36.4,44.1,43.0,62.4,49.7,31.9,8.2,69.7
519293,2019,1043.0,44.7,62.0,81.3,35.7,43.7,40.2,62.3,47.5,34.3,5.7,74.6
519293,2020,252.0,44.8,71.7,75.3,28.1,38.5,37.7,51.6,47.6,36.7,8.7,63.6
519293,ALL,3825.0,46.1,60.6,81.9,33.8,42.6,40.8,62.6,46.2,33.6,6.9,66.0
519293,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
621289,2018,583.0,50.4,65.0,67.5,21.8,65.1,43.1,53.6,43.6,33.1,8.1,72.3
621289,2019,96.0,50.0,75.0,83.3,22.9,54.5,44.8,45.5,49.0,23.4,5.2,100.0
621289,ALL,679.0,50.4,66.4,70.0,22.0,63.5,43.3,52.4,44.3,31.6,7.7,75.0
621289,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
518633,2015,2360.0,53.8,65.7,84.2,26.1,67.7,42.7,57.0,47.4,20.0,8.6,75.7
518633,2016,2707.0,54.3,69.0,78.5,30.4,56.6,41.5,62.2,51.3,27.4,8.9,80.8
518633,2017,2277.0,55.2,69.5,82.3,26.6,53.9,44.3,64.9,50.2,24.5,8.8,81.5
518633,2018,2785.0,49.5,66.8,82.4,25.6,61.8,42.5,58.2,45.9,23.4,8.5,74.2
518633,2019,2161.0,51.3,68.1,83.0,25.6,55.6,41.8,59.8,47.4,24.2,9.1,78.7
518633,2020,943.0,49.7,66.7,84.7,26.2,48.4,44.1,57.0,46.3,25.6,7.5,81.7
518633,ALL,13233.0,52.5,67.8,82.1,26.8,58.4,42.7,60.2,48.3,24.2,8.7,78.4
518633,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
456027,2015,387.0,48.2,64.5,85.8,29.0,56.9,42.7,54.1,46.0,23.6,7.3,64.3
456027,2016,1138.0,46.7,68.0,82.3,27.0,58.5,38.3,55.9,46.1,25.1,7.6,75.9
456027,ALL,1525.0,47.0,67.1,83.2,27.5,58.1,39.4,55.5,46.1,24.8,7.5,73.0
456027,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
605483,2016,1716.0,47.5,59.8,78.2,26.6,59.6,45.5,57.6,42.4,27.9,7.3,64.8
605483,2017,2278.0,42.8,64.9,83.5,26.7,55.0,44.0,53.7,43.0,26.5,5.8,74.8
605483,2018,2918.0,44.2,63.7,77.0,30.8,45.9,43.0,57.1,45.3,34.8,5.9,75.4
605483,2019,1891.0,44.3,65.2,77.3,35.9,39.2,41.1,68.0,48.9,38.3,6.7,68.5
605483,2020,872.0,42.3,66.4,78.8,33.2,47.3,39.3,63.5,47.2,34.0,6.9,70.0
605483,ALL,9675.0,44.3,63.7,78.9,30.3,48.4,43.0,59.1,45.1,32.4,6.3,71.2
605483,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
150274,2015,4.0,25.0,100.0,100.0,66.7,0.0,25.0,100.0,75.0,66.7,0.0,NA
150274,2016,125.0,40.8,72.5,78.4,27.0,50.0,36.0,39.3,45.6,31.6,7.2,77.8
150274,ALL,129.0,40.3,73.1,78.9,28.6,45.5,35.7,41.4,46.5,33.3,7.0,77.8
150274,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
592527,2015,44.0,50.0,59.1,92.3,18.2,75.0,47.7,33.3,38.6,11.8,6.8,100.0
592527,2016,380.0,49.7,61.4,87.9,24.1,43.5,39.7,56.8,42.6,24.7,6.3,79.2
592527,ALL,424.0,49.8,61.1,88.4,23.5,46.0,40.6,54.2,42.2,23.5,6.4,81.5
592527,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
516935,2015,165.0,49.1,64.2,78.8,27.4,60.9,40.0,56.5,45.5,26.7,7.3,75.0
516935,ALL,165.0,49.1,64.2,78.8,27.4,60.9,40.0,56.5,45.5,26.7,7.3,75.0
516935,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
658792,2017,138.0,56.2,59.7,89.1,20.0,33.3,42.3,64.9,42.8,23.7,9.5,69.2
658792,2018,166.0,47.6,63.3,84.0,34.5,70.0,47.0,58.1,48.2,21.3,5.4,88.9
658792,2019,333.0,40.8,69.1,79.8,23.4,78.3,43.5,56.3,42.0,20.7,7.5,76.0
658792,ALL,637.0,45.9,65.1,83.2,25.6,69.3,44.2,58.8,43.8,21.5,7.4,76.6
658792,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
605447,2019,311.0,46.6,71.0,78.6,27.7,52.2,42.8,52.0,47.9,29.5,7.7,75.0
605447,2020,237.0,46.0,64.2,71.4,32.8,31.0,41.8,68.4,47.3,43.8,8.9,76.2
605447,ALL,548.0,46.4,68.1,75.7,29.9,42.0,42.3,59.1,47.6,35.6,8.2,75.6
605447,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
469159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448802,2015,1857.0,53.4,65.6,87.6,27.7,58.3,41.7,58.8,48.0,20.3,9.1,77.5
448802,2016,2578.0,51.7,62.3,85.8,26.4,59.9,43.1,60.1,45.0,21.6,8.0,69.8
448802,2017,2430.0,45.8,65.4,82.8,29.2,57.2,40.4,56.5,45.7,26.1,8.0,76.8
448802,2018,1381.0,47.9,64.8,88.6,23.2,51.5,40.4,54.5,43.2,22.0,7.6,76.2
448802,ALL,8246.0,49.7,64.3,85.8,27.0,57.4,41.5,57.8,45.6,22.7,8.2,74.7
448802,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
621363,2019,870.0,51.2,75.1,67.4,30.7,58.5,40.3,65.7,53.4,35.1,9.2,81.3
621363,ALL,870.0,51.2,75.1,67.4,30.7,58.5,40.3,65.7,53.4,35.1,9.2,81.3
621363,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
519105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543169,2016,815.0,46.6,67.9,81.8,26.4,58.3,43.8,55.2,45.8,25.5,7.1,81.0
543169,2017,29.0,65.5,47.4,100.0,0.0,37.9,75.0,31.0,0.0,6.9,0.0,NA
543169,2018,1250.0,46.8,70.1,89.5,24.4,58.0,40.2,48.2,45.8,19.4,7.9,74.7
543169,2019,513.0,45.0,69.3,86.3,21.6,63.9,40.5,63.3,43.1,19.9,5.5,82.1
543169,ALL,2607.0,46.6,68.9,86.6,24.3,59.2,41.4,53.7,45.1,21.3,7.2,77.0
543169,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
452240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542953,2016,542.0,48.5,65.4,84.3,33.0,54.3,46.7,56.6,48.7,26.1,6.6,83.3
542953,2017,560.0,50.9,63.9,81.3,29.8,63.4,42.9,68.0,47.1,24.2,8.0,71.1
542953,2019,384.0,46.6,54.7,91.8,28.8,54.2,45.3,67.0,40.9,22.3,5.5,57.1
542953,ALL,1486.0,48.9,62.2,84.7,30.7,57.5,44.9,63.4,46.1,24.5,6.9,72.5
542953,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
448694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543343,2019,73.0,50.7,64.9,75.0,27.8,60.0,45.2,77.8,46.6,29.4,6.8,80.0
543343,ALL,73.0,50.7,64.9,75.0,27.8,60.0,45.2,77.8,46.6,29.4,6.8,80.0
543343,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
502026,2015,1066.0,46.9,64.6,82.0,29.5,56.9,42.9,55.8,46.0,26.5,6.3,58.2
502026,2016,867.0,50.2,57.2,85.5,33.8,63.7,47.2,61.0,45.6,22.5,5.4,57.4
502026,2017,1144.0,47.4,63.7,85.9,29.3,56.3,45.3,53.2,45.6,23.8,6.4,62.5
502026,2018,1211.0,50.9,65.2,77.4,29.1,49.7,43.8,50.2,47.5,31.0,9.0,78.0
502026,2019,877.0,50.0,68.1,87.4,27.9,59.2,44.0,61.8,47.9,20.7,8.3,69.0
502026,2020,340.0,45.3,58.4,90.0,22.0,43.9,42.6,56.8,38.5,24.4,5.0,76.5
502026,ALL,5505.0,48.8,63.6,83.6,29.3,56.2,44.4,56.0,46.0,25.3,7.0,67.4
502026,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
518468,2015,863.0,42.5,57.5,84.8,28.8,55.9,39.4,62.6,41.0,26.8,8.0,49.3
518468,2016,818.0,45.8,61.3,85.7,24.6,54.1,41.7,58.7,41.4,24.5,7.0,61.4
518468,2017,147.0,53.7,63.3,80.0,30.9,61.9,46.9,62.2,48.3,25.4,6.1,44.4
518468,2019,86.0,47.7,65.9,92.6,11.1,60.0,34.9,57.7,37.2,12.5,15.1,61.5
518468,ALL,1914.0,45.0,60.1,85.1,26.4,55.8,40.8,60.7,41.6,25.1,7.7,54.7
518468,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
669270,2019,166.0,41.6,73.9,84.3,35.1,50.0,38.6,69.0,51.2,29.4,6.0,70.0
669270,2020,57.0,47.4,55.6,93.3,13.3,50.0,35.1,69.2,33.3,15.8,5.3,100.0
669270,ALL,223.0,43.0,68.8,86.4,29.9,50.0,37.7,69.1,46.6,26.9,5.8,76.9
669270,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
425827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573186,2015,373.0,57.4,59.8,87.5,24.5,64.1,42.6,67.0,44.8,18.0,9.1,76.5
