id,Year,xwOBA,xBA,xSLG,xISO,xOBP,Brl,Brl%,EV,HardHit%,K%,BB%,Whiff%,xERA,FB Velo,FB Spin,CB Spin
606930,2020.0, 49, 39, 35, 34, 59, 74, 59, 17, 5, 83, 89, 87, 49,39.0,67.0,NA
607473,2017.0, , , , , , , , , , , , , ,21.0,57.0,NA
607473,2018.0, 9, 14, 5, 5, 29, 49, 8, 15, 36, 13, 82, 32, 9,23.0,58.0,NA
607473,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519076,2015.0, 55, 65, 68, 63, 42, 19, 56, 86, 81, 45, 26, 49, 55,72.0,44.0,41.0
519076,2016.0, 29, 49, 52, 54, 14, 18, 56, 43, 45, 22, 13, 16, 29,64.0,46.0,53.0
519076,2017.0, 76, 63, 76, 83, 75, 37, 85, 82, 65, 81, 80, 57, 76,67.0,47.0,66.0
519076,2019.0, , , , , , , , , , , , , ,45.0,76.0,85.0
641729,2017.0, , , , , , , , , , , , , ,85.0,92.0,NA
641729,2018.0, 88, 89, 78, 51, 88, 68, 42, 53, 22, 86, 48, 81, 88,86.0,97.0,NA
641729,2019.0, 66, 85, 53, 26, 76, 51, 5, 53, 77, 89, 36, 85, 66,79.0,95.0,NA
641729,2020.0, 8, 16, 7, 6, 16, 38, 14, 2, 2, 40, 82, 47, 8,68.0,88.0,NA
542609,2015.0, , , , , , , , , , , , , ,92.0,90.0,NA
542609,2016.0, , , , , , , , , , , , , ,92.0,95.0,NA
573109,2015.0, 91, 98, 95, 76, 89, 79, 70, 98, 83, 96, 15, 98, 91,57.0,99.0,63.0
573109,2016.0, 58, 75, 86, 91, 20, 94, 93, 86, 74, 83, 3, 89, 58,41.0,91.0,84.0
573109,2017.0, 61, 85, 72, 51, 43, 71, 48, 82, 94, 84, 3, 89, 61,45.0,62.0,73.0
573109,2018.0, , , , , , , , , , , , , ,15.0,85.0,77.0
573109,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594772,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594772,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594772,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572788,2015.0, , , , , , , , , , , , , ,33.0,17.0,4.0
572788,2016.0, , , , , , , , , , , , , ,36.0,16.0,9.0
657228,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657228,2019.0, , , , , , , , , , , , , ,72.0,30.0,NA
277417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642770,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642770,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
628452,2015.0, 67, 76, 62, 48, 70, 45, 21, 50, 69, 82, 55, 75, 67,44.0,89.0,NA
628452,2016.0, 91, 92, 94, 92, 89, 91, 95, 95, 94, 79, 46, 85, 91,56.0,66.0,NA
628452,2017.0, 90, 85, 90, 90, 85, 85, 88, 78, 93, 91, 41, 85, 90,92.0,84.0,0.0
628452,2018.0, 43, 56, 43, 33, 51, 56, 26, 90, 78, 79, 44, 94, 43,82.0,74.0,NA
628452,2019.0, 81, 75, 71, 64, 80, 60, 33, 70, 78, 89, 60, 91, 81,83.0,75.0,NA
628452,2020.0, 96, 87, 90, 86, 95, 74, 66, 79, 93, 93, 87, 96, 96,88.0,82.0,NA
642152,2018.0, 71, 69, 80, 81, 49, 77, 77, 92, 86, 79, 18, 79, 71,85.0,67.0,67.0
642152,2019.0, 73, 74, 91, 96, 42, 92, 95, 88, 83, 36, 11, 68, 73,81.0,47.0,50.0
642152,2020.0, 71, 83, 61, 40, 76, 46, 14, 61, 51, 72, 27, 62, 71,65.0,19.0,31.0
451661,2015.0, 99, 99, 98, 88, 97, 95, 86, 78, 77, 96, 19, 86, 99,82.0,71.0,23.0
451661,2016.0, , , , , , , , , , , , , ,84.0,54.0,14.0
451661,2017.0, 81, 87, 62, 32, 92, 66, 33, 2, 6, 80, 77, 64, 81,87.0,52.0,7.0
451661,2018.0, , , , , , , , , , , , , ,76.0,44.0,7.0
669060,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669060,2019.0, , , , , , , , , , , , , ,75.0,38.0,23.0
669060,2020.0, , , , , , , , , , , , , ,62.0,21.0,11.0
434638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430589,2015.0, , , , , , , , , , , , , ,39.0,9.0,NA
430589,2016.0, , , , , , , , , , , , , ,20.0,10.0,NA
430589,2017.0, , , , , , , , , , , , , ,26.0,5.0,NA
641154,2018.0, 43, 47, 31, 25, 49, 60, 32, 92, 90, 24, 66, 45, 43,46.0,6.0,35.0
641154,2019.0, 40, 34, 37, 43, 49, 32, 41, 61, 48, 27, 83, 35, 40,57.0,10.0,31.0
641154,2020.0, 79, 70, 77, 78, 79, 38, 84, 90, 79, 55, 63, 48, 79,54.0,15.0,39.0
656954,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656954,2019.0, , , , , , , , , , , , , ,48.0,0.0,36.0
656954,2020.0, 52, 32, 63, 84, 35, 46, 89, 12, 8, 34, 50, 10, 52,34.0,2.0,NA
434538,2015.0, 66, 62, 74, 76, 48, 29, 70, 94, 87, 82, 19, 96, 66,55.0,14.0,37.0
434538,2016.0, 40, 66, 56, 54, 25, 20, 39, 54, 60, 66, 7, 84, 40,58.0,10.0,23.0
434538,2017.0, 24, 37, 44, 54, 11, 39, 46, 34, 38, 33, 7, 52, 24,53.0,11.0,25.0
434538,2018.0, 7, 20, 19, 22, 3, 18, 28, 59, 74, 24, 7, 54, 7,39.0,7.0,30.0
434538,2019.0, 60, 77, 75, 71, 41, 74, 86, 98, 96, 35, 9, 80, 60,51.0,10.0,NA
607555,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607555,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594736,2015.0, 29, 26, 22, 23, 45, 50, 60, 46, 30, 3, 65, 10, 29,44.0,52.0,35.0
594736,2016.0, 32, 10, 21, 30, 46, 65, 63, 32, 39, 43, 92, 61, 32,67.0,92.0,60.0
594736,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594311,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594311,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594311,2019.0, , , , , , , , , , , , , ,89.0,79.0,NA
453307,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453307,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656977,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656977,2019.0, , , , , , , , , , , , , ,89.0,93.0,NA
656977,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573185,2015.0, , , , , , , , , , , , , ,15.0,57.0,95.0
573185,2016.0, 37, 62, 37, 21, 39, 4, 17, 41, 47, 47, 29, 52, 37,13.0,42.0,49.0
573185,2017.0, 61, 63, 41, 30, 72, 6, 31, 49, 80, 54, 59, 67, 61,18.0,51.0,60.0
573185,2018.0, 7, 18, 7, 5, 9, 24, 28, 7, 6, 26, 23, 42, 7,17.0,70.0,81.0
573185,2019.0, 0, 0, 0, 0, 0, 23, 0, 2, 1, 2, 30, 5, 0,14.0,72.0,80.0
453156,2015.0, , , , , , , , , , , , , ,71.0,2.0,21.0
519411,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543698,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543698,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518567,2015.0, 6, 4, 2, 3, 28, 9, 11, 91, 59, 4, 91, 8, 6,1.0,4.0,13.0
518567,2016.0, , , , , , , , , , , , , ,0.0,6.0,9.0
518567,2017.0, , , , , , , , , , , , , ,1.0,5.0,10.0
430636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622554,2018.0, 94, 95, 95, 93, 85, 82, 56, 87, 89, 93, 29, 96, 94,99.0,74.0,NA
622554,2019.0, , , , , , , , , , , , , ,97.0,76.0,NA
449161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642073,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642073,2018.0, , , , , , , , , , , , , ,62.0,35.0,28.0
642073,2019.0, , , , , , , , , , , , , ,41.0,26.0,26.0
543805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461325,2015.0, 64, 90, 63, 25, 57, 59, 38, 76, 96, 57, 10, 76, 64,41.0,73.0,6.0
461325,2016.0, 93, 97, 91, 69, 91, 82, 71, 93, 91, 86, 21, 81, 93,32.0,78.0,0.0
461325,2017.0, 74, 91, 76, 45, 72, 71, 53, 82, 60, 81, 9, 87, 74,24.0,63.0,NA
461325,2018.0, 81, 91, 61, 26, 92, 64, 40, 81, 91, 88, 51, 87, 81,24.0,56.0,0.0
461325,2019.0, 92, 96, 84, 55, 95, 66, 34, 98, 96, 71, 78, 71, 92,13.0,61.0,12.0
461325,2020.0, 88, 79, 53, 35, 97, 46, 28, 83, 92, 66, 94, 60, 88,9.0,62.0,26.0
608566,2016.0, , , , , , , , , , , , , ,67.0,36.0,88.0
608566,2017.0, 38, 33, 34, 36, 49, 7, 27, 14, 23, 44, 73, 20, 38,80.0,37.0,81.0
608566,2018.0, 80, 71, 75, 73, 77, 21, 68, 17, 18, 82, 69, 72, 80,82.0,41.0,80.0
608566,2019.0, 30, 16, 23, 31, 52, 6, 31, 3, 6, 60, 93, 60, 30,83.0,37.0,77.0
608566,2020.0, 50, 29, 52, 69, 49, 13, 77, 42, 29, 37, 66, 46, 50,85.0,23.0,77.0
641771,2016.0, 42, 45, 41, 45, 48, 65, 71, 38, 52, 24, 69, 25, 42,59.0,11.0,NA
641771,2017.0, 30, 30, 39, 50, 17, 21, 53, 12, 8, 43, 17, 41, 30,85.0,32.0,94.0
641771,2018.0, 1, 7, 1, 1, 7, 24, 2, 3, 21, 47, 40, 40, 1,83.0,37.0,96.0
641771,2020.0, 7, 21, 11, 11, 6, 4, 5, 28, 36, 44, 8, 52, 7,62.0,6.0,80.0
543272,2015.0, 12, 10, 17, 29, 13, 41, 33, 28, 22, 22, 43, 24, 12,51.0,76.0,78.0
543272,2016.0, 89, 95, 87, 68, 89, 61, 60, 51, 23, 93, 21, 85, 89,59.0,87.0,78.0
543272,2017.0, 95, 93, 95, 89, 94, 71, 68, 78, 94, 96, 83, 87, 95,60.0,91.0,97.0
543272,2018.0, 83, 95, 87, 70, 73, 72, 51, 96, 93, 96, 32, 90, 83,64.0,88.0,NA
543272,2019.0, 80, 73, 69, 65, 74, 80, 58, 61, 37, 95, 61, 81, 80,45.0,83.0,NA
543272,2020.0, 96, 96, 84, 61, 98, 65, 34, 64, 76, 92, 92, 36, 96,29.0,86.0,32.0
657610,2017.0, , , , , , , , , , , , , ,9.0,6.0,NA
657610,2018.0, 52, 39, 38, 39, 44, 56, 51, 56, 51, 48, 48, 71, 52,12.0,3.0,NA
657610,2019.0, , , , , , , , , , , , , ,2.0,2.0,NA
571825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571963,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444836,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605156,2015.0, 1, 2, 1, 2, 7, 45, 4, 8, 2, 15, 78, 15, 1,41.0,15.0,36.0
605156,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605156,2019.0, 17, 21, 14, 12, 30, 26, 31, 21, 11, 11, 65, 8, 17,34.0,9.0,19.0
571539,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571539,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448179,2015.0, , , , , , , , , , , , , ,26.0,79.0,93.0
448179,2016.0, 95, 94, 97, 93, 90, 72, 89, 84, 67, 91, 56, 82, 95,20.0,94.0,94.0
448179,2017.0, 82, 91, 81, 58, 85, 28, 28, 79, 80, 91, 38, 78, 82,8.0,93.0,89.0
448179,2018.0, 56, 67, 42, 22, 69, 24, 23, 34, 42, 79, 61, 48, 56,8.0,92.0,95.0
448179,2019.0, 90, 90, 93, 88, 88, 92, 89, 91, 98, 84, 61, 52, 90,15.0,91.0,95.0
448179,2020.0, 25, 32, 28, 28, 28, 23, 22, 77, 88, 29, 26, 2, 25,3.0,74.0,87.0
408072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543294,2015.0, 70, 48, 70, 81, 62, 41, 86, 53, 84, 65, 77, 29, 70,7.0,26.0,80.0
543294,2016.0, 93, 86, 92, 89, 93, 41, 91, 90, 97, 64, 80, 64, 93,4.0,8.0,96.0
543294,2017.0, 61, 41, 60, 70, 63, 39, 78, 94, 79, 49, 73, 25, 61,1.0,4.0,86.0
543294,2018.0, 58, 45, 50, 52, 69, 11, 65, 90, 84, 32, 91, 31, 58,2.0,4.0,90.0
543294,2019.0, 69, 42, 58, 71, 76, 23, 81, 94, 87, 30, 96, 23, 69,1.0,3.0,87.0
543294,2020.0, 82, 51, 56, 60, 94, 19, 81, 87, 82, 30, 99, 37, 82,3.0,1.0,83.0
430641,2015.0, 57, 27, 51, 71, 45, 62, 62, 58, 63, 4, 55, 13, 57,60.0,67.0,72.0
430641,2016.0, 76, 22, 81, 97, 48, 97, 100, 95, 94, 0, 79, 1, 76,47.0,65.0,53.0
430641,2017.0, , , , , , , , , , , , , ,71.0,77.0,44.0
430641,2018.0, , , , , , , , , , , , , ,50.0,68.0,51.0
592390,2015.0, , , , , , , , , , , , , ,82.0,78.0,56.0
592390,2016.0, 38, 39, 24, 16, 55, 65, 28, 51, 5, 52, 54, 32, 38,77.0,88.0,70.0
592390,2017.0, 36, 41, 21, 14, 67, 43, 5, 25, 23, 74, 80, 83, 36,84.0,80.0,73.0
592390,2018.0, 77, 91, 67, 32, 82, 56, 10, 65, 84, 86, 18, 85, 77,75.0,87.0,81.0
592390,2019.0, , , , , , , , , , , , , ,60.0,89.0,83.0
592390,2020.0, 1, 11, 0, 0, 13, 13, 0, 23, 43, 43, 46, 51, 1,62.0,93.0,76.0
607216,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572888,2015.0, 4, 3, 6, 12, 5, 47, 44, 40, 44, 7, 54, 6, 4,45.0,51.0,41.0
572888,2016.0, 83, 83, 89, 90, 73, 82, 75, 97, 86, 66, 39, 84, 83,64.0,91.0,81.0
572888,2017.0, 54, 74, 69, 63, 32, 66, 51, 36, 14, 74, 8, 43, 54,63.0,82.0,61.0
572888,2018.0, 43, 57, 29, 16, 69, 53, 23, 59, 52, 56, 74, 28, 43,44.0,75.0,NA
572888,2019.0, 60, 65, 48, 34, 75, 56, 25, 25, 25, 66, 73, 56, 60,19.0,58.0,NA
572888,2020.0, 71, 66, 75, 77, 62, 56, 57, 56, 69, 24, 54, 11, 71,16.0,46.0,NA
592533,2015.0, , , , , , , , , , , , , ,15.0,10.0,77.0
592533,2016.0, , , , , , , , , , , , , ,3.0,5.0,49.0
592533,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641312,2019.0, 8, 3, 12, 32, 5, 37, 43, 53, 45, 9, 36, 14, 8,41.0,89.0,53.0
641312,2020.0, , , , , , , , , , , , , ,73.0,92.0,NA
448855,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448855,2016.0, 57, 66, 55, 46, 61, 36, 54, 61, 69, 46, 37, 63, 57,66.0,32.0,6.0
448855,2017.0, 8, 36, 18, 12, 5, 34, 2, 28, 30, 46, 3, 69, 8,37.0,26.0,NA
448855,2018.0, 40, 41, 45, 45, 40, 22, 42, 26, 21, 50, 37, 50, 40,58.0,42.0,64.0
448855,2019.0, 65, 75, 67, 60, 54, 56, 66, 91, 94, 49, 18, 55, 65,76.0,82.0,72.0
448855,2020.0, 40, 55, 70, 78, 12, 74, 80, 83, 95, 31, 5, 51, 40,65.0,85.0,75.0
449060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476454,2015.0, 96, 99, 99, 97, 85, 69, 31, 99, 80, 99, 3, 99, 96,97.0,92.0,60.0
476454,2016.0, 98, 98, 99, 96, 97, 94, 90, 90, 79, 100, 27, 100, 98,99.0,97.0,92.0
476454,2017.0, 93, 100, 100, 98, 64, 93, 73, 97, 98, 99, 0, 100, 93,98.0,89.0,91.0
476454,2018.0, 98, 98, 99, 97, 96, 94, 91, 94, 95, 99, 27, 99, 98,98.0,78.0,63.0
476454,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476454,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501925,2015.0, 63, 40, 64, 78, 47, 62, 44, 2, 24, 54, 58, 19, 63,7.0,5.0,NA
501925,2016.0, 8, 8, 19, 27, 4, 72, 37, 1, 14, 29, 42, 23, 8,8.0,5.0,NA
501925,2017.0, 97, 85, 89, 90, 97, 85, 62, 84, 61, 95, 96, 56, 97,9.0,11.0,NA
501925,2018.0, , , , , , , , , , , , , ,3.0,12.0,NA
501925,2019.0, , , , , , , , , , , , , ,3.0,8.0,NA
592340,2015.0, , , , , , , , , , , , , ,64.0,46.0,57.0
592340,2016.0, , , , , , , , , , , , , ,44.0,39.0,31.0
592340,2017.0, , , , , , , , , , , , , ,47.0,48.0,21.0
592340,2018.0, , , , , , , , , , , , , ,41.0,59.0,24.0
408061,2015.0, 87, 72, 78, 78, 90, 95, 93, 88, 81, 90, 88, 89, 87,19.0,16.0,56.0
408061,2016.0, 57, 73, 60, 51, 64, 65, 30, 8, 10, 60, 35, 81, 57,13.0,15.0,88.0
408061,2017.0, , , , , , , , , , , , , ,9.0,16.0,78.0
453344,2015.0, , , , , , , , , , , , , ,71.0,59.0,43.0
453344,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453344,2017.0, , , , , , , , , , , , , ,91.0,81.0,NA
453344,2018.0, , , , , , , , , , , , , ,93.0,86.0,NA
667498,2019.0, , , , , , , , , , , , , ,11.0,22.0,30.0
667498,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543243,2015.0, 70, 61, 68, 67, 72, 16, 64, 25, 35, 49, 55, 47, 70,63.0,81.0,90.0
543243,2016.0, 25, 19, 30, 39, 31, 30, 40, 6, 1, 29, 44, 22, 25,56.0,84.0,93.0
543243,2017.0, 51, 50, 47, 46, 58, 15, 44, 44, 8, 58, 49, 72, 51,50.0,63.0,95.0
543243,2018.0, 32, 34, 53, 68, 21, 28, 51, 40, 16, 43, 25, 52, 32,56.0,83.0,93.0
543243,2019.0, 79, 84, 82, 74, 74, 23, 53, 65, 75, 81, 27, 70, 79,53.0,92.0,97.0
543243,2020.0, 56, 54, 74, 84, 41, 56, 89, 77, 78, 83, 24, 69, 56,51.0,88.0,93.0
612434,2015.0, , , , , , , , , , , , , ,95.0,75.0,NA
612434,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
612434,2017.0, 48, 49, 47, 46, 37, 78, 87, 85, 80, 5, 21, 37, 48,85.0,59.0,NA
612434,2018.0, 9, 18, 24, 29, 1, 41, 34, 73, 58, 6, 4, 40, 9,85.0,56.0,NA
612434,2019.0, 71, 79, 80, 76, 47, 60, 64, 85, 78, 48, 7, 66, 71,97.0,57.0,NA
612434,2020.0, 61, 66, 75, 77, 49, 74, 78, 9, 9, 90, 23, 77, 61,99.0,64.0,NA
441368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605538,2015.0, 3, 9, 1, 1, 10, 9, 3, 10, 15, 15, 31, 19, 3,69.0,46.0,47.0
605538,2016.0, 26, 27, 20, 18, 36, 19, 44, 26, 31, 22, 60, 31, 26,59.0,35.0,76.0
605538,2017.0, , , , , , , , , , , , , ,49.0,29.0,80.0
605538,2018.0, , , , , , , , , , , , , ,44.0,5.0,70.0
605538,2019.0, 71, 57, 60, 63, 75, 80, 66, 58, 68, 78, 65, 87, 71,48.0,28.0,72.0
605538,2020.0, 93, 98, 96, 74, 87, 88, 91, 85, 91, 89, 13, 92, 93,34.0,14.0,NA
669456,2018.0, 41, 25, 28, 33, 69, 29, 38, 15, 26, 62, 94, 59, 41,54.0,58.0,8.0
669456,2019.0, 68, 55, 43, 36, 86, 1, 21, 8, 6, 86, 95, 81, 68,52.0,49.0,25.0
669456,2020.0, 94, 90, 83, 70, 96, 19, 48, 31, 17, 98, 69, 98, 94,45.0,78.0,29.0
407822,2015.0, 36, 50, 51, 51, 24, 29, 52, 86, 59, 55, 11, 78, 36,19.0,1.0,82.0
407822,2016.0, 11, 11, 23, 33, 5, 23, 39, 38, 12, 24, 18, 62, 11,10.0,1.0,77.0
407822,2017.0, 67, 65, 69, 70, 43, 88, 85, 78, 78, 40, 29, 87, 67,42.0,2.0,75.0
407822,2018.0, 33, 25, 51, 73, 12, 77, 70, 12, 13, 29, 14, 50, 33,24.0,16.0,76.0
407908,2015.0, , , , , , , , , , , , , ,17.0,91.0,65.0
407908,2016.0, , , , , , , , , , , , , ,17.0,89.0,72.0
518674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542866,2015.0, , , , , , , , , , , , , ,96.0,77.0,NA
542866,2016.0, , , , , , , , , , , , , ,94.0,63.0,NA
542866,2019.0, , , , , , , , , , , , , ,90.0,35.0,NA
554234,2015.0, 7, 10, 19, 34, 1, 29, 36, 4, 4, 11, 12, 4, 7,29.0,2.0,11.0
554234,2016.0, 32, 22, 28, 33, 38, 65, 54, 9, 6, 2, 74, 2, 32,35.0,8.0,42.0
282656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644364,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644364,2018.0, 70, 58, 53, 46, 75, 72, 59, 37, 40, 62, 72, 90, 70,66.0,68.0,NA
644364,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456713,2016.0, 94, 86, 90, 90, 95, 87, 81, 94, 92, 77, 82, 81, 94,97.0,99.0,59.0
456713,2017.0, 53, 50, 55, 58, 53, 66, 42, 89, 93, 65, 57, 55, 53,94.0,98.0,60.0
456713,2018.0, , , , , , , , , , , , , ,86.0,95.0,60.0
594965,2018.0, , , , , , , , , , , , , ,46.0,52.0,73.0
594965,2019.0, 76, 86, 83, 73, 52, 87, 60, 58, 96, 67, 7, 61, 76,45.0,71.0,79.0
594965,2020.0, 32, 70, 42, 23, 30, 38, 23, 45, 26, 86, 8, 78, 32,39.0,70.0,69.0
622103,2019.0, , , , , , , , , , , , , ,94.0,81.0,15.0
435045,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519263,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519263,2016.0, 32, 22, 30, 37, 44, 76, 40, 11, 3, 62, 74, 33, 32,50.0,25.0,60.0
519263,2017.0, , , , , , , , , , , , , ,36.0,32.0,49.0
605333,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605333,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520980,2015.0, 90, 94, 81, 53, 98, 79, 47, 53, 81, 91, 83, 90, 90,97.0,78.0,NA
520980,2016.0, 81, 86, 66, 43, 89, 55, 26, 80, 79, 88, 56, 89, 81,96.0,69.0,NA
520980,2017.0, 57, 66, 62, 56, 49, 57, 38, 59, 76, 60, 19, 90, 57,95.0,60.0,NA
520980,2018.0, 88, 84, 87, 84, 76, 68, 32, 94, 99, 71, 26, 82, 88,91.0,49.0,NA
520980,2019.0, 98, 97, 98, 93, 94, 97, 98, 79, 99, 63, 46, 86, 98,86.0,65.0,NA
520980,2020.0, , , , , , , , , , , , , ,71.0,38.0,NA
641427,2017.0, , , , , , , , , , , , , ,89.0,95.0,89.0
641427,2018.0, , , , , , , , , , , , , ,83.0,94.0,89.0
467856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519008,2015.0, , , , , , , , , , , , , ,41.0,36.0,NA
519008,2016.0, , , , , , , , , , , , , ,41.0,28.0,NA
519008,2017.0, 76, 34, 75, 90, 54, 97, 99, 57, 64, 1, 71, 4, 76,31.0,12.0,NA
519008,2018.0, 58, 25, 61, 86, 46, 72, 86, 3, 30, 4, 61, 14, 58,20.0,4.0,NA
