id,Year,Pitch Type,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
523260,2017.0, 4-Seamer,-1.1,-4.0,331.0,32.3,82.0,0.188,0.261,0.276,22.5,19.5,14.0,0.238,0.322,0.317,43.4
543483,2020.0, 4-Seamer,-1.2,-1.0,58.0,32.8,10.0,0.25,0.25,0.32,5.6,0.0,0.0,0.287,0.385,0.363,50.0
543483,2020.0, Curveball,-0.6,0.0,50.0,28.2,11.0,0.1,0.4,0.245,40.0,27.3,25.0,0.237,0.548,0.348,42.9
543483,2020.0, Slider,4.8,3.0,69.0,39.0,24.0,0.286,0.571,0.404,31.3,33.3,22.9,0.194,0.444,0.31,30.8
543483,2019.0, Changeup,0.0,0.0,1.0,0.1,1.0,0.7,0.0,0.7,NA,NA,NA,NA,NA,NA,NA
543483,2019.0, Slider,3.8,6.0,166.0,18.8,41.0,0.317,0.659,0.452,40.2,29.3,26.1,0.272,0.486,0.316,37.9
543483,2019.0, Curveball,-0.7,-2.0,266.0,30.1,71.0,0.25,0.309,0.271,36.3,29.6,26.3,0.266,0.341,0.275,47.9
543483,2019.0, 4-Seamer,-0.6,-3.0,451.0,51.0,113.0,0.223,0.436,0.333,27.3,27.4,22.5,0.249,0.509,0.364,42.4
543483,2019.0, Cutter,-2.3,0.0,1.0,0.1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543483,2018.0, Sinker,8.0,2.0,19.0,1.9,3.0,0.5,2.0,0.9,40.0,33.3,16.7,0.308,1.114,0.621,100.0
543483,2018.0, Changeup,3.3,1.0,37.0,3.7,5.0,0.5,0.75,0.57,50.0,0.0,0.0,0.641,1.231,0.776,50.0
543483,2018.0, Curveball,-1.2,-2.0,162.0,16.1,37.0,0.278,0.361,0.291,44.1,45.9,34.0,0.231,0.333,0.257,52.6
543483,2018.0, Slider,-0.1,0.0,194.0,19.2,38.0,0.257,0.543,0.346,48.8,34.2,24.5,0.204,0.39,0.305,30.4
543483,2018.0, 4-Seamer,-0.5,-3.0,594.0,58.9,166.0,0.25,0.451,0.349,13.6,15.1,14.7,0.28,0.542,0.396,47.5
493117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607560,2020.0, Curveball,-2.0,-1.0,49.0,12.0,15.0,0.133,0.133,0.12,16.0,40.0,12.2,0.151,0.226,0.152,22.2
607560,2020.0, 4-Seamer,7.7,12.0,153.0,37.5,43.0,0.486,0.946,0.617,10.6,9.3,16.0,0.365,0.657,0.451,45.5
607560,2020.0, Slider,-3.5,-7.0,203.0,49.8,50.0,0.188,0.292,0.226,28.3,30.0,26.3,0.221,0.367,0.256,27.3
607560,2020.0, Changeup,10.9,0.0,3.0,0.7,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607560,2019.0, Cutter,-9.9,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.374,0.337,100.0,NA
607560,2019.0, Changeup,-7.3,-1.0,8.0,0.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463,0.529,0.446,100.0
607560,2019.0, 4-Seamer,0.9,3.0,330.0,38.0,87.0,0.333,0.551,0.403,15.7,11.5,11.1,0.334,0.561,0.405,46.4
607560,2019.0, Curveball,-0.6,-3.0,514.0,59.2,132.0,0.22,0.354,0.257,29.2,28.8,20.1,0.227,0.405,0.274,28.6
664092,2020.0, Changeup,4.5,0.0,10.0,6.5,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0.943,1.111,0.849,0.0
664092,2020.0, Sinker,1.7,1.0,74.0,48.4,17.0,0.467,0.667,0.515,20.0,11.8,10.0,0.258,0.341,0.31,38.5
664092,2020.0, Slider,-3.1,-2.0,69.0,45.1,17.0,0.067,0.067,0.135,48.1,47.1,33.3,0.142,0.184,0.207,28.6
664092,2019.0, Slider,6.2,3.0,52.0,38.8,16.0,0.333,0.733,0.459,50.0,37.5,37.5,0.251,0.495,0.332,55.6
664092,2019.0, Sinker,1.8,1.0,77.0,57.5,20.0,0.313,0.438,0.4,6.5,15.0,23.1,0.316,0.48,0.41,53.8
664092,2019.0, Changeup,0.4,0.0,5.0,3.7,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664682,2020.0, Sinker,2.0,0.0,15.0,24.2,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0.886,0.961,0.797,0.0
664682,2020.0, Changeup,-9.2,0.0,2.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.081,0.086,0.0
664682,2020.0, 4-Seamer,0.2,0.0,24.0,38.7,5.0,0.0,0.0,0.56,28.6,20.0,20.0,0.56,NA,NA,NA
664682,2020.0, Slider,-4.6,-1.0,21.0,33.9,6.0,0.0,0.0,0.117,25.0,33.3,28.6,0.196,0.435,0.327,66.7
664682,2018.0, Changeup,-0.1,0.0,13.0,3.5,2.0,0.0,0.0,0.35,40.0,50.0,25.0,0.35,NA,NA,NA
664682,2018.0, 4-Seamer,1.9,3.0,172.0,46.9,42.0,0.278,0.778,0.463,7.0,9.5,11.8,0.346,0.779,0.504,54.5
664682,2018.0, Slider,1.0,2.0,180.0,49.0,43.0,0.211,0.368,0.284,42.4,37.2,21.9,0.241,0.478,0.344,30.4
543238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594840,2020.0, Changeup,58.1,1.0,2.0,5.6,1.0,1.0,2.0,1.25,0.0,0.0,0.607,1.539,0.812,100.0,NA
594840,2020.0, Slider,2.5,0.0,11.0,30.6,2.0,0.5,0.5,0.45,16.7,50.0,12.5,0.232,0.269,0.209,100.0
594840,2020.0, 4-Seamer,5.2,1.0,22.0,61.1,7.0,0.6,1.2,0.743,41.7,14.3,20.0,0.175,0.452,0.377,25.0
594840,2020.0, Sinker,6.5,0.0,1.0,2.8,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594840,2019.0, Cutter,8.7,2.0,19.0,2.7,6.0,0.333,0.5,0.358,11.1,0.0,0.0,0.487,0.639,0.48,33.3
594840,2019.0, Changeup,-1.5,0.0,31.0,4.4,8.0,0.25,0.25,0.225,28.6,50.0,40.0,0.138,0.184,0.137,50.0
594840,2019.0, Slider,-0.5,-1.0,213.0,30.3,51.0,0.188,0.458,0.311,40.4,39.2,27.4,0.245,0.607,0.367,50.0
594840,2019.0, Sinker,2.3,10.0,440.0,62.5,141.0,0.372,0.62,0.429,10.0,7.8,12.2,0.344,0.578,0.404,46.3
594840,2019.0, Curveball,-8.3,0.0,1.0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594840,2018.0, Changeup,0.8,0.0,39.0,4.6,7.0,0.333,0.333,0.357,8.3,0.0,0.0,0.398,0.445,0.419,0.0
594840,2018.0, Slider,-0.9,-2.0,243.0,28.7,73.0,0.246,0.406,0.302,34.6,34.2,37.9,0.171,0.299,0.226,29.5
594840,2018.0, Sinker,-1.4,-8.0,564.0,66.7,165.0,0.234,0.331,0.29,9.5,13.9,17.6,0.262,0.422,0.316,36.6
594840,2017.0, Changeup,-0.4,0.0,36.0,4.8,7.0,0.143,0.429,0.229,12.5,14.3,16.7,0.269,0.6,0.36,16.7
594840,2017.0, Slider,-1.6,-3.0,180.0,23.9,55.0,0.192,0.269,0.22,29.9,29.1,26.2,0.205,0.369,0.268,27.8
594840,2017.0, Sinker,-0.4,-2.0,531.0,70.5,149.0,0.302,0.403,0.348,12.6,9.4,12.3,0.285,0.413,0.347,29.8
594840,2017.0, 4-Seamer,2.4,0.0,5.0,0.7,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
425386,2017.0, Slider,17.7,1.0,5.0,10.6,1.0,1.0,1.0,0.9,0.0,0.0,0.71,0.795,0.644,100.0,NA
425386,2017.0, Cutter,-7.6,0.0,3.0,6.4,1.0,0.0,0.0,0.0,0.0,0.102,100.0,NA,NA,NA,NA
425386,2017.0, Changeup,62.6,4.0,7.0,14.9,4.0,1.0,1.667,1.025,20.0,0.0,0.0,0.524,1.246,0.721,33.3
425386,2017.0, 4-Seamer,10.3,3.0,28.0,59.6,6.0,1.0,1.5,0.708,12.5,0.0,0.0,0.612,0.815,0.583,66.7
425386,2017.0, Curveball,-12.0,0.0,3.0,6.4,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425386,2017.0, Sinker,13.0,0.0,1.0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608379,2020.0, Cutter,-0.1,0.0,165.0,27.1,35.0,0.314,0.571,0.374,18.3,14.3,14.3,0.26,0.399,0.271,36.7
608379,2020.0, Changeup,-1.3,-2.0,178.0,29.2,59.0,0.228,0.491,0.314,40.8,40.7,32.9,0.198,0.367,0.243,33.3
608379,2020.0, 4-Seamer,3.1,8.0,259.0,42.5,62.0,0.4,0.727,0.518,16.4,12.9,11.9,0.323,0.594,0.401,55.3
608379,2020.0, Curveball,2.7,0.0,7.0,1.1,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
608379,2019.0, Sinker,-6.1,-1.0,20.0,0.9,7.0,0.143,0.286,0.179,9.1,14.3,16.7,0.163,0.274,0.186,33.3
608379,2019.0, Curveball,2.5,6.0,227.0,10.3,20.0,0.444,0.778,0.529,29.3,10.0,11.8,0.358,0.585,0.41,29.4
608379,2019.0, Cutter,1.2,4.0,340.0,15.5,83.0,0.333,0.551,0.438,18.8,6.0,8.1,0.325,0.536,0.415,36.4
608379,2019.0, Changeup,-2.4,-13.0,523.0,23.8,153.0,0.199,0.326,0.257,39.0,36.6,24.3,0.2,0.338,0.258,24.1
608379,2019.0, 4-Seamer,1.6,17.0,1089.0,49.5,294.0,0.322,0.574,0.414,12.0,13.6,11.6,0.312,0.578,0.406,40.2
608379,2018.0, Curveball,1.1,2.0,211.0,14.9,38.0,0.171,0.371,0.288,23.2,21.1,14.5,0.278,0.528,0.371,29.6
608379,2018.0, Cutter,-1.4,-4.0,283.0,19.9,59.0,0.2,0.28,0.272,23.1,11.9,18.9,0.275,0.392,0.343,25.0
608379,2018.0, Changeup,-2.7,-9.0,319.0,22.5,97.0,0.172,0.276,0.223,33.1,28.9,20.7,0.225,0.337,0.277,41.9
608379,2018.0, 4-Seamer,0.0,0.0,600.0,42.3,160.0,0.274,0.407,0.347,16.6,16.9,15.3,0.326,0.533,0.411,40.7
608379,2017.0, Sinker,-0.7,-1.0,93.0,3.5,30.0,0.3,0.467,0.33,24.0,23.3,30.4,0.264,0.476,0.313,30.4
608379,2017.0, Curveball,-1.8,-5.0,308.0,11.4,63.0,0.167,0.233,0.187,30.8,36.5,24.0,0.114,0.151,0.135,13.2
608379,2017.0, Changeup,0.6,3.0,497.0,18.5,136.0,0.238,0.381,0.303,31.7,30.1,17.2,0.237,0.395,0.296,28.7
608379,2017.0, Cutter,1.1,5.0,453.0,16.8,147.0,0.261,0.44,0.339,18.9,19.7,21.5,0.277,0.425,0.336,25.5
608379,2017.0, 4-Seamer,-0.2,-3.0,1329.0,49.4,318.0,0.301,0.44,0.359,19.5,17.9,16.2,0.28,0.439,0.347,35.5
608379,2017.0, N/A,0.0,0.0,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456051,2019.0, Changeup,0.0,0.0,48.0,9.7,10.0,0.222,0.889,0.47,26.1,30.0,25.0,0.295,0.789,0.467,50.0
456051,2019.0, Curveball,0.4,0.0,83.0,16.7,22.0,0.136,0.182,0.139,44.7,54.5,24.5,0.135,0.23,0.155,30.0
456051,2019.0, Slider,5.9,9.0,145.0,29.2,44.0,0.395,0.868,0.547,20.5,4.5,8.0,0.352,0.727,0.472,37.8
456051,2019.0, Sinker,1.3,3.0,221.0,44.5,48.0,0.263,0.474,0.367,22.9,14.6,9.5,0.215,0.329,0.319,40.6
518715,2020.0, Sinker,-6.0,-1.0,11.0,36.7,1.0,0.0,0.0,0.0,33.3,0.0,0.0,0.098,0.107,0.105,0.0
518715,2020.0, Changeup,2.9,0.0,9.0,30.0,1.0,0.7,25.0,0.0,0.7,NA,NA,NA,NA,NA,NA
518715,2020.0, Slider,-5.1,-1.0,10.0,33.3,5.0,0.0,0.0,0.14,33.3,20.0,20.0,0.104,0.2,0.232,0.0
518715,2019.0, 4-Seamer,1.0,1.0,76.0,8.2,16.0,0.5,0.9,0.634,18.5,12.5,12.5,0.477,0.902,0.618,62.5
518715,2019.0, Changeup,-4.8,-6.0,135.0,14.6,31.0,0.067,0.067,0.081,21.5,12.9,11.8,0.167,0.213,0.181,3.8
518715,2019.0, Slider,-0.4,-1.0,364.0,39.4,90.0,0.241,0.367,0.316,27.2,25.6,17.7,0.248,0.428,0.333,33.9
518715,2019.0, Sinker,0.2,1.0,328.0,35.5,99.0,0.33,0.466,0.378,12.2,16.2,20.5,0.291,0.427,0.349,47.9
518715,2018.0, 4-Seamer,-0.9,-1.0,85.0,9.0,20.0,0.111,0.333,0.233,23.1,30.0,27.3,0.162,0.463,0.302,25.0
518715,2018.0, Changeup,0.9,1.0,125.0,13.2,30.0,0.333,0.481,0.388,37.7,16.7,20.8,0.389,0.55,0.44,27.3
518715,2018.0, Slider,-1.5,-5.0,346.0,36.5,90.0,0.165,0.253,0.241,39.7,38.9,24.3,0.149,0.247,0.232,13.3
518715,2018.0, Sinker,1.3,5.0,390.0,41.1,107.0,0.333,0.521,0.41,12.0,6.5,9.5,0.327,0.516,0.4,47.2
518715,2017.0, 4-Seamer,-0.9,0.0,53.0,5.0,20.0,0.188,0.25,0.293,37.5,30.0,25.0,0.226,0.383,0.343,60.0
518715,2017.0, Changeup,0.0,0.0,115.0,10.8,21.0,0.211,0.421,0.274,19.6,0.0,0.0,0.246,0.295,0.256,30.0
518715,2017.0, Slider,-2.6,-9.0,358.0,33.5,87.0,0.136,0.21,0.187,46.4,43.7,24.4,0.133,0.197,0.18,18.6
518715,2017.0, Sinker,0.4,2.0,531.0,49.7,152.0,0.26,0.39,0.362,16.0,12.5,18.6,0.259,0.386,0.354,38.7
444436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488786,2018.0, Sinker,1.7,2.0,117.0,14.0,27.0,0.182,0.364,0.317,19.2,3.7,5.6,0.262,0.377,0.355,23.8
488786,2018.0, 4-Seamer,-0.5,-2.0,336.0,40.2,84.0,0.269,0.463,0.357,25.5,17.9,16.5,0.253,0.407,0.356,34.5
488786,2018.0, Slider,-0.1,0.0,375.0,44.9,104.0,0.223,0.309,0.29,31.8,24.0,20.7,0.194,0.277,0.249,17.1
488786,2018.0, Changeup,5.4,0.0,6.0,0.7,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
488786,2018.0, Curveball,9.6,0.0,1.0,0.1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592165,2020.0, Slider,-5.0,-1.0,13.0,11.1,3.0,0.333,0.333,0.3,75.0,33.3,20.0,0.187,0.209,0.173,50.0
592165,2020.0, 4-Seamer,8.2,2.0,19.0,16.2,7.0,0.5,1.167,0.693,12.5,14.3,14.3,0.481,1.061,0.609,80.0
592165,2020.0, Changeup,-2.1,-1.0,44.0,37.6,7.0,0.0,0.0,0.2,41.2,28.6,13.3,0.047,0.054,0.235,0.0
592165,2020.0, Sinker,2.3,1.0,41.0,35.0,15.0,0.214,0.429,0.3,15.8,20.0,37.5,0.29,0.569,0.364,63.6
592165,2019.0, 4-Seamer,13.5,3.0,22.0,3.0,6.0,0.5,1.167,0.692,20.0,16.7,33.3,0.311,0.633,0.392,40.0
592165,2019.0, Slider,-2.6,-1.0,46.0,6.3,8.0,0.125,0.125,0.113,52.4,50.0,25.0,0.078,0.086,0.078,0.0
592165,2019.0, Sinker,-1.7,-6.0,347.0,47.9,86.0,0.264,0.389,0.326,12.0,7.0,12.8,0.297,0.472,0.367,42.0
592165,2019.0, Changeup,-1.8,-5.0,298.0,41.1,87.0,0.125,0.288,0.235,54.9,41.4,32.7,0.157,0.284,0.226,20.5
115399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650671,2020.0, Changeup,10.9,1.0,10.0,11.2,3.0,0.667,0.667,0.6,0.0,0.0,0.0,0.456,0.598,0.421,33.3
650671,2020.0, Slider,-5.7,-1.0,18.0,20.2,4.0,0.0,0.0,0.175,33.3,25.0,14.3,0.157,0.172,0.284,50.0
650671,2020.0, 4-Seamer,3.8,2.0,61.0,68.5,13.0,0.4,0.7,0.469,39.3,38.5,22.7,0.289,0.574,0.371,33.3
650671,2019.0, Curveball,1.3,1.0,74.0,11.4,16.0,0.333,0.667,0.438,10.0,12.5,12.5,0.322,0.64,0.413,53.8
650671,2019.0, Changeup,0.3,0.0,108.0,16.7,21.0,0.222,0.444,0.34,31.0,19.0,13.8,0.279,0.495,0.379,35.7
650671,2019.0, 4-Seamer,0.4,2.0,465.0,71.9,104.0,0.225,0.588,0.425,38.2,36.5,23.0,0.228,0.475,0.382,48.8
571441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594943,2018.0, Sinker,1.4,0.0,9.0,60.0,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0.614,0.685,0.561,100.0
594943,2018.0, Cutter,26.5,1.0,3.0,20.0,2.0,0.5,2.0,1.0,0.0,0.0,0.0,0.137,0.435,0.235,50.0
594943,2018.0, Changeup,-22.5,0.0,2.0,13.3,2.0,0.0,0.0,0.0,0.0,0.0,0.376,0.449,0.357,0.0,NA
594943,2018.0, Curveball,2.8,0.0,1.0,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594943,2017.0, Curveball,-1.4,0.0,11.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.275,0.144,0.0
594943,2017.0, 4-Seamer,2.0,0.0,20.0,8.2,7.0,0.286,0.857,0.464,12.5,0.0,0.0,0.383,0.877,0.514,28.6
594943,2017.0, Cutter,1.2,1.0,47.0,19.3,11.0,0.364,0.636,0.427,34.8,27.3,14.3,0.371,0.557,0.396,25.0
594943,2017.0, Changeup,0.5,0.0,34.0,13.9,11.0,0.182,0.455,0.264,5.6,9.1,11.1,0.284,0.592,0.371,10.0
594943,2017.0, Sinker,2.9,4.0,130.0,53.3,34.0,0.344,0.688,0.481,23.0,14.7,19.2,0.308,0.617,0.384,35.7
133982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503285,2020.0, Sinker,-2.6,-1.0,29.0,11.1,6.0,0.0,0.0,0.267,22.2,0.0,0.364,0.507,0.424,60.0,NA
503285,2020.0, 4-Seamer,-2.1,-3.0,120.0,46.0,27.0,0.087,0.217,0.244,30.2,37.0,16.1,0.109,0.235,0.22,7.7
503285,2020.0, Slider,-3.4,-4.0,112.0,42.9,34.0,0.194,0.226,0.231,35.1,35.3,42.9,0.211,0.252,0.238,21.1
503285,2019.0, Sinker,6.3,1.0,11.0,14.1,4.0,0.5,1.0,0.625,0.0,0.0,0.364,0.551,0.379,25.0,NA
503285,2019.0, 4-Seamer,-3.3,-1.0,32.0,41.0,7.0,0.0,0.0,0.2,50.0,42.9,18.8,0.125,0.129,0.28,0.0
503285,2019.0, Slider,-6.4,-2.0,35.0,44.9,10.0,0.1,0.2,0.125,30.0,30.0,27.3,0.301,0.531,0.348,28.6
503285,2018.0, Sinker,-3.0,-2.0,54.0,16.3,8.0,0.0,0.0,0.088,5.3,12.5,33.3,0.224,0.312,0.287,50.0
503285,2018.0, Slider,1.0,2.0,158.0,47.6,34.0,0.344,0.656,0.438,27.8,32.4,21.2,0.232,0.38,0.287,28.6
503285,2018.0, 4-Seamer,-2.7,-3.0,120.0,36.1,39.0,0.189,0.297,0.217,30.4,38.5,25.9,0.154,0.273,0.209,18.2
503285,2017.0, Sinker,-0.9,-2.0,176.0,17.4,48.0,0.341,0.5,0.43,14.8,10.4,17.9,0.337,0.537,0.402,48.7
503285,2017.0, 4-Seamer,-1.0,-4.0,362.0,35.8,77.0,0.119,0.164,0.199,27.2,39.0,16.7,0.138,0.262,0.238,24.3
503285,2017.0, Slider,-1.5,-7.0,463.0,45.8,110.0,0.173,0.357,0.269,29.0,35.5,26.5,0.163,0.32,0.255,26.7
503285,2017.0, N/A,0.0,0.0,1.0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503285,2017.0, Curveball,-9.7,0.0,1.0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607374,2020.0, Sinker,3.7,0.0,12.0,5.0,5.0,0.6,0.8,0.61,0.0,0.0,0.59,0.98,0.627,40.0,NA
607374,2020.0, Changeup,-5.5,-2.0,32.0,13.2,9.0,0.143,0.286,0.294,23.1,0.0,0.0,0.144,0.336,0.295,42.9
607374,2020.0, Slider,-3.7,-3.0,75.0,31.0,13.0,0.077,0.154,0.096,57.1,53.8,43.8,0.126,0.28,0.162,33.3
607374,2020.0, 4-Seamer,0.2,0.0,61.0,25.2,18.0,0.267,0.333,0.336,10.3,16.7,21.4,0.31,0.439,0.371,50.0
607374,2020.0, Splitter,0.2,0.0,62.0,25.6,21.0,0.25,0.5,0.333,42.4,42.9,36.0,0.209,0.389,0.263,45.5
607374,2019.0, Sinker,-6.9,-1.0,16.0,5.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.441,0.359,75.0
607374,2019.0, Splitter,13.3,3.0,25.0,9.2,9.0,0.429,1.286,0.622,36.4,33.3,20.0,0.347,0.815,0.448,60.0
607374,2019.0, Changeup,3.7,2.0,55.0,20.1,10.0,0.4,1.1,0.615,48.0,10.0,12.5,0.38,0.813,0.49,33.3
607374,2019.0, Slider,0.9,1.0,66.0,24.2,15.0,0.333,0.417,0.403,42.3,20.0,13.6,0.27,0.35,0.351,11.1
607374,2019.0, 4-Seamer,0.3,0.0,111.0,40.7,28.0,0.292,0.542,0.404,11.8,10.7,12.5,0.326,0.667,0.45,42.9
607374,2018.0, Changeup,1.8,3.0,163.0,13.8,33.0,0.276,0.448,0.358,53.0,36.4,42.9,0.244,0.342,0.309,17.6
607374,2018.0, Splitter,0.9,1.0,170.0,14.4,48.0,0.196,0.391,0.284,40.0,43.8,29.6,0.174,0.332,0.235,32.0
607374,2018.0, Sinker,-1.9,-4.0,232.0,19.7,64.0,0.211,0.456,0.328,8.1,4.7,13.0,0.301,0.524,0.386,38.2
607374,2018.0, Slider,1.5,4.0,286.0,24.3,66.0,0.237,0.525,0.348,41.1,28.8,22.6,0.197,0.368,0.281,24.4
607374,2018.0, 4-Seamer,1.3,4.0,327.0,27.7,102.0,0.27,0.539,0.386,8.6,8.8,12.5,0.33,0.646,0.452,53.8
641962,2018.0, Changeup,-6.9,0.0,4.0,2.5,1.0,0.0,0.0,0.0,100.0,50.0,0.0,NA,NA,NA,NA
641962,2018.0, Slider,2.3,1.0,30.0,19.1,6.0,0.333,0.833,0.475,29.4,33.3,12.5,0.361,0.625,0.416,100.0
641962,2018.0, 4-Seamer,0.6,1.0,113.0,72.0,30.0,0.37,0.481,0.405,16.1,13.3,11.4,0.312,0.442,0.368,52.2
641962,2018.0, Sinker,-0.4,0.0,8.0,5.1,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
641962,2018.0, Curveball,6.4,0.0,2.0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571577,2018.0, Sinker,-5.0,-1.0,10.0,45.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.275,0.252,100.0
571577,2018.0, Slider,-8.8,-1.0,9.0,40.9,4.0,0.25,0.25,0.225,57.1,50.0,50.0,0.254,0.304,0.239,50.0
571577,2018.0, Changeup,1.6,0.0,3.0,13.6,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621086,2019.0, Curveball,2.2,2.0,87.0,26.3,12.0,0.333,0.444,0.429,34.6,25.0,9.7,0.191,0.216,0.312,0.0
621086,2019.0, Changeup,4.6,3.0,66.0,19.9,15.0,0.385,0.692,0.487,35.1,13.3,9.1,0.401,0.64,0.471,63.6
621086,2019.0, 4-Seamer,-1.9,-1.0,69.0,20.8,18.0,0.176,0.471,0.232,14.7,22.2,26.7,0.195,0.336,0.248,30.8
621086,2019.0, Sinker,2.5,3.0,109.0,32.9,39.0,0.4,0.714,0.486,8.8,0.0,0.0,0.38,0.54,0.417,37.8
605301,2019.0, Changeup,2.4,1.0,23.0,12.0,7.0,0.2,0.8,0.486,45.5,28.6,20.0,0.207,0.767,0.473,33.3
605301,2019.0, Slider,-4.5,-3.0,63.0,32.8,13.0,0.077,0.154,0.096,30.4,46.2,31.6,0.155,0.249,0.168,28.6
605301,2019.0, 4-Seamer,3.1,3.0,106.0,55.2,28.0,0.476,0.762,0.573,9.4,3.6,5.9,0.432,0.775,0.552,65.0
605301,2018.0, Slider,2.9,2.0,58.0,20.1,11.0,0.2,0.3,0.259,40.0,18.2,12.5,0.314,0.623,0.424,62.5
605301,2018.0, Changeup,1.1,1.0,54.0,18.8,15.0,0.067,0.067,0.18,48.1,40.0,24.0,0.167,0.202,0.163,44.4
605301,2018.0, 4-Seamer,2.5,4.0,176.0,61.1,45.0,0.368,0.658,0.478,16.2,15.6,17.9,0.407,0.704,0.509,45.2
664856,2020.0, Changeup,10.0,1.0,7.0,4.0,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0.793,0.904,0.714,100.0
664856,2020.0, Slider,-1.5,0.0,8.0,4.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.025,0.017,0.0
664856,2020.0, Curveball,1.2,1.0,76.0,43.7,16.0,0.313,0.438,0.325,19.4,18.8,10.0,0.283,0.461,0.295,23.1
664856,2020.0, 4-Seamer,1.3,1.0,83.0,47.7,22.0,0.409,0.682,0.466,15.0,13.6,12.5,0.292,0.639,0.366,52.6
664856,2019.0, Sinker,14.0,1.0,5.0,1.0,3.0,0.667,0.667,0.6,0.0,0.0,0.0,0.34,0.371,0.31,33.3
664856,2019.0, Changeup,3.0,1.0,37.0,7.1,6.0,0.5,0.75,0.592,0.0,0.0,0.0,0.372,0.434,0.468,0.0
664856,2019.0, Curveball,3.1,3.0,84.0,16.2,16.0,0.333,0.733,0.463,25.0,18.8,11.1,0.346,0.668,0.433,41.7
664856,2019.0, Slider,1.7,1.0,85.0,16.4,18.0,0.294,0.471,0.347,21.2,38.9,16.3,0.172,0.299,0.223,20.0
664856,2019.0, 4-Seamer,1.8,5.0,282.0,54.3,74.0,0.308,0.646,0.448,18.4,17.6,16.3,0.294,0.587,0.405,44.2
664856,2018.0, Curveball,-2.9,-1.0,29.0,19.0,4.0,0.0,0.0,0.0,20.0,25.0,8.3,0.209,0.396,0.255,33.3
664856,2018.0, Slider,4.7,1.0,21.0,13.7,6.0,0.167,0.667,0.483,22.2,0.0,0.0,0.306,0.739,0.436,16.7
664856,2018.0, 4-Seamer,3.2,3.0,102.0,66.7,24.0,0.35,0.7,0.485,6.7,12.5,9.7,0.382,0.625,0.474,35.3
