id,Year,Pitch,Team,Hand,#,MPH,Inches of Drop,vs Avg,% vs Avg,Inches of Break,vs Avg,% Break vs Avg
453286,2018.0,Changeup, WSH , R,547.0,83.9,37.7,4.0,12.0,15.1,0.9,6.0
453286,2018.0,4-Seamer, WSH , R,1745.0,94.4,17.3,-0.8,-5.0,10.8,1.9,21.0
453286,2017.0,Changeup, WSH , R,443.0,84.6,34.7,3.4,11.0,13.9,-0.2,-1.0
453286,2017.0,Cutter, WSH , R,238.0,87.9,28.2,-0.9,-3.0,3.4,1.5,76.0
453286,2017.0,Curveball, WSH , R,255.0,77.4,52.6,-2.0,-4.0,10.1,0.8,9.0
453286,2017.0,4-Seamer, WSH , R,1418.0,94.0,14.2,1.4,9.0,9.9,0.5,5.0
453286,2017.0,Sinker, WSH , R,89.0,93.4,21.5,-1.9,-8.0,15.1,-0.7,-4.0
453286,2017.0,Slider, WSH , R,646.0,85.4,34.5,-0.5,-1.0,4.4,0.7,18.0
453286,2016.0,4-Seamer, WSH , R,1872.0,94.9,13.1,1.2,9.0,14.8,5.1,53.0
453286,2016.0,Sinker, WSH , R,33.0,95.4,11.7,-7.4,-39.0,16.1,0.8,5.0
453286,2016.0,Changeup, WSH , R,412.0,85.9,32.1,2.4,8.0,17.4,3.6,26.0
453286,2016.0,Cutter, WSH , R,58.0,90.1,22.6,1.5,6.0,5.2,-5.6,-1425.0
453286,2016.0,Slider, WSH , R,776.0,86.8,30.0,-1.5,-5.0,0.6,-2.5,-131.0
453286,2016.0,Curveball, WSH , R,276.0,78.5,49.5,-3.6,-7.0,4.9,-2.9,-37.0
453286,2015.0,Slider, WSH , R,596.0,86.6,31.7,-1.0,-3.0,0.8,-3.0,-135.0
453286,2015.0,Curveball, WSH , R,266.0,80.0,44.8,-6.1,-12.0,3.9,-3.6,-48.0
453286,2015.0,4-Seamer, WSH , R,1957.0,94.8,14.3,0.6,4.0,15.1,5.2,53.0
453286,2015.0,Changeup, WSH , R,434.0,85.4,32.8,3.1,10.0,16.6,2.8,20.0
453286,2015.0,Cutter, WSH , R,54.0,89.9,27.0,-3.3,-14.0,5.8,-5.5,2392.0
598264,2020.0,4-Seamer, BOS , R,245.0,95.6,13.2,0.1,1.0,10.9,4.2,62.0
598264,2020.0,Splitter, BOS , R,13.0,88.4,26.6,-2.5,-9.0,16.6,6.5,65.0
598264,2020.0,Curveball, BOS , R,195.0,84.6,48.6,1.4,3.0,3.7,-1.2,-24.0
598264,2019.0,Splitter, BOS , R,26.0,88.1,24.8,-4.9,-16.0,13.5,4.4,48.0
598264,2019.0,Curveball, BOS , R,656.0,85.5,50.0,2.8,6.0,3.6,-1.0,-22.0
598264,2019.0,4-Seamer, BOS , R,607.0,96.6,12.0,1.1,8.0,10.2,3.3,48.0
598264,2018.0,4-Seamer, BOS , R,606.0,96.6,12.3,0.9,7.0,9.3,2.7,42.0
598264,2018.0,Splitter, BOS , R,51.0,89.3,30.0,0.8,3.0,12.8,3.1,32.0
598264,2018.0,Curveball, BOS , R,450.0,84.5,50.2,2.6,5.0,3.2,-2.6,-44.0
598264,2017.0,Curveball, BOS , R,377.0,80.9,55.2,4.5,9.0,2.3,-4.0,-63.0
598264,2017.0,4-Seamer, BOS , R,661.0,95.2,11.1,1.2,9.0,7.2,0.5,8.0
598264,2017.0,Slider, BOS , R,163.0,88.0,26.8,-2.4,-8.0,3.2,0.1,4.0
598264,2016.0,Changeup, BOS , R,60.0,88.6,21.2,-3.6,-14.0,10.9,-2.5,-19.0
598264,2016.0,4-Seamer, BOS , R,821.0,96.9,10.7,0.8,7.0,8.0,-0.2,-2.0
598264,2016.0,Curveball, BOS , R,293.0,82.9,49.7,2.6,6.0,4.4,-1.3,-23.0
598264,2015.0,Changeup, BOS , R,122.0,86.9,22.5,-3.6,-14.0,12.0,-1.2,-9.0
598264,2015.0,4-Seamer, BOS , R,485.0,95.4,10.3,1.9,16.0,9.6,1.5,18.0
598264,2015.0,Curveball, BOS , R,179.0,82.5,45.4,-1.4,-3.0,3.0,-3.2,-52.0
458709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452061,2016.0,Slider, PIT , L,18.0,78.3,49.5,5.4,12.0,5.3,-1.5,-22.0
452061,2016.0,4-Seamer, PIT , L,23.0,90.2,15.1,1.0,6.0,6.3,-1.4,-18.0
452061,2016.0,Changeup, PIT , L,11.0,83.3,24.7,-4.2,-15.0,7.1,-5.9,-45.0
452061,2016.0,Sinker, PIT , L,2.0,90.2,15.5,-5.2,-25.0,10.8,-3.7,-26.0
621199,2019.0,Sinker, CIN , R,15.0,91.3,36.3,10.7,42.0,16.5,0.5,3.0
621199,2019.0,Slider, CIN , R,97.0,89.3,28.2,-3.2,-10.0,4.6,1.4,44.0
621199,2019.0,Curveball, CIN , R,63.0,80.6,43.7,-9.6,-18.0,15.8,8.6,118.0
621199,2019.0,Splitter, CIN , R,86.0,82.0,40.4,3.6,10.0,7.9,-0.7,-9.0
621199,2019.0,4-Seamer, CIN , R,208.0,92.5,25.6,-9.4,-58.0,16.2,9.0,125.0
621199,2019.0,Cutter, CIN , R,80.0,93.5,18.0,2.7,13.0,6.3,-8.1,-451.0
621199,2018.0,4-Seamer, STL , R,41.0,93.3,17.3,-1.6,-10.0,9.8,2.7,38.0
621199,2018.0,Sinker, STL , R,223.0,91.2,25.9,3.1,14.0,17.3,2.9,20.0
621199,2018.0,Splitter, STL , R,56.0,80.9,41.4,2.0,5.0,10.3,0.4,4.0
621199,2018.0,Slider, STL , R,90.0,84.6,33.3,-5.6,-14.0,11.1,6.2,126.0
621199,2018.0,Curveball, STL , R,29.0,76.1,63.3,1.4,2.0,13.4,4.8,56.0
621199,2017.0,Slider, STL , R,113.0,86.5,30.5,-3.1,-9.0,5.6,1.9,50.0
621199,2017.0,4-Seamer, STL , R,32.0,91.8,18.6,-3.6,-24.0,8.9,1.3,17.0
621199,2017.0,Sinker, STL , R,589.0,90.9,24.3,2.9,13.0,16.5,2.0,14.0
621199,2017.0,Splitter, STL , R,235.0,80.3,39.6,2.2,6.0,9.4,-1.1,-10.0
621199,2016.0,4-Seamer, STL , R,285.0,92.6,19.7,-5.6,-39.0,14.9,6.7,82.0
621199,2016.0,Slider, STL , R,229.0,87.2,32.1,1.3,4.0,1.9,-0.4,-19.0
621199,2016.0,Changeup, STL , R,145.0,81.6,39.1,8.4,28.0,9.5,-3.0,-24.0
621199,2016.0,Sinker, STL , R,359.0,92.1,24.7,5.2,27.0,18.0,3.6,25.0
452241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623474,2020.0,Changeup, TEX , R,11.0,85.2,32.6,0.0,0.0,14.4,-0.2,-2.0
623474,2020.0,Sinker, TEX , R,39.0,91.2,28.8,0.0,0.0,16.2,-0.4,-2.0
623474,2020.0,4-Seamer, TEX , R,144.0,93.4,20.8,-2.0,-10.0,14.8,2.4,19.0
623474,2020.0,Slider, TEX , R,106.0,83.0,38.4,-0.7,-2.0,5.1,-0.8,-13.0
623474,2020.0,Curveball, TEX , R,38.0,76.5,44.2,-4.3,-9.0,12.1,2.3,23.0
623474,2019.0,4-Seamer, CIN , R,8.0,93.7,21.2,-3.1,-17.0,16.4,6.3,62.0
623474,2019.0,Slider, CIN , R,29.0,84.5,37.5,-2.1,-5.0,2.8,-4.5,-61.0
623474,2019.0,Sinker, CIN , R,29.0,93.3,24.6,-3.6,-13.0,16.8,-0.6,-4.0
623474,2019.0,Changeup, CIN , R,5.0,86.7,32.5,-1.7,-5.0,14.7,-0.3,-2.0
468504,2020.0,Curveball, ATL , R,45.0,80.2,39.7,-12.0,-23.0,13.0,4.5,53.0
468504,2020.0,4-Seamer, ATL , R,6.0,91.0,19.3,-2.9,-18.0,5.1,-1.6,-24.0
468504,2020.0,Changeup, ATL , R,8.0,79.0,36.2,1.4,4.0,9.2,-3.9,-30.0
468504,2020.0,Sinker, ATL , R,33.0,91.1,23.8,0.9,4.0,13.8,-0.8,-5.0
468504,2019.0,4-Seamer, BOS , R,251.0,90.0,20.5,-2.5,-14.0,7.1,0.0,1.0
468504,2019.0,Slider, BOS , R,964.0,79.8,41.0,-3.3,-8.0,12.8,3.5,38.0
468504,2019.0,Changeup, BOS , R,108.0,82.8,35.0,2.3,7.0,9.5,-4.2,-31.0
468504,2019.0,Sinker, BOS , R,611.0,89.9,26.6,1.6,6.0,15.6,0.8,5.0
468504,2019.0,Curveball, BOS , R,11.0,77.0,54.7,-3.3,-6.0,13.4,4.1,44.0
468504,2018.0,Curveball, MIL , R,14.0,73.3,57.3,-6.7,-11.0,12.0,1.5,14.0
468504,2018.0,Slider, MIL , R,1347.0,79.3,43.1,-1.9,-4.0,13.3,4.7,55.0
468504,2018.0,Sinker, MIL , R,1039.0,90.2,27.5,2.8,11.0,15.9,1.1,7.0
468504,2018.0,4-Seamer, MIL , R,395.0,89.9,21.0,-3.1,-17.0,7.8,0.8,11.0
468504,2018.0,Splitter, MIL , R,147.0,86.1,33.6,0.5,2.0,9.0,-2.6,-23.0
468504,2018.0,Changeup, MIL , R,64.0,82.7,34.2,1.3,4.0,9.9,-3.6,-27.0
468504,2017.0,Curveball, SD , R,118.0,75.6,52.8,-5.6,-10.0,11.5,1.7,17.0
468504,2017.0,Slider, SD , R,1019.0,80.0,41.0,-2.3,-5.0,12.9,4.9,62.0
468504,2017.0,4-Seamer, SD , R,474.0,91.4,17.9,-1.8,-11.0,9.9,1.5,18.0
468504,2017.0,Sinker, SD , R,1114.0,91.1,24.8,2.1,9.0,19.9,4.7,31.0
468504,2017.0,Changeup, SD , R,175.0,83.3,32.4,0.8,3.0,14.2,0.6,4.0
468504,2016.0,Sinker, LAA , R,701.0,91.1,24.4,4.3,21.0,14.7,0.6,4.0
468504,2016.0,Slider, LAA , R,464.0,83.0,36.6,-0.9,-2.0,10.5,6.2,144.0
468504,2016.0,Cutter, LAA , R,105.0,87.8,28.5,-3.6,-15.0,0.3,0.4,-686.0
468504,2016.0,Changeup, LAA , R,172.0,84.3,30.3,0.5,2.0,10.6,-2.3,-18.0
468504,2016.0,4-Seamer, LAA , R,599.0,91.5,19.7,-4.5,-29.0,6.4,-1.9,-23.0
468504,2016.0,Curveball, LAA , R,299.0,79.0,48.3,-4.8,-9.0,10.3,3.5,50.0
468504,2015.0,Slider, ARI , R,102.0,80.9,39.6,-1.3,-3.0,11.8,7.1,148.0
468504,2015.0,Changeup, ARI , R,37.0,83.5,30.3,0.4,1.0,9.6,-3.6,-27.0
468504,2015.0,Sinker, ARI , R,116.0,89.1,25.0,2.9,13.0,12.9,-1.1,-8.0
468504,2015.0,4-Seamer, ARI , R,86.0,89.3,21.2,-4.8,-29.0,5.0,-2.8,-36.0
468504,2015.0,Cutter, ARI , R,67.0,86.5,29.3,-2.7,-10.0,0.5,-1.0,-206.0
468504,2015.0,Curveball, ARI , R,18.0,76.6,52.5,-3.9,-7.0,12.1,4.4,58.0
458924,2019.0,4-Seamer, WSH , L,4.0,93.1,18.0,-1.3,-8.0,6.9,-2.3,-25.0
458924,2019.0,Slider, WSH , L,35.0,84.7,43.9,4.9,12.0,5.9,1.3,27.0
458924,2019.0,Sinker, WSH , L,153.0,93.1,27.0,3.2,14.0,14.9,-0.5,-3.0
458924,2019.0,Changeup, WSH , L,5.0,86.7,37.8,6.5,21.0,16.2,2.5,18.0
458924,2018.0,Sinker, ATL , L,378.0,93.1,27.7,4.4,19.0,16.8,1.5,10.0
458924,2018.0,4-Seamer, ATL , L,18.0,92.9,18.9,-1.9,-11.0,8.9,0.6,8.0
458924,2018.0,Changeup, ATL , L,12.0,86.5,37.5,5.9,19.0,18.3,4.9,37.0
458924,2018.0,Curveball, ATL , L,1.0,70.7,59.6,-7.0,-11.0,9.5,-1.3,-12.0
458924,2018.0,Slider, ATL , L,119.0,84.6,44.3,3.6,9.0,5.5,0.0,1.0
663531,2020.0,4-Seamer, CLE , L,85.0,94.0,15.5,-0.9,-6.0,8.1,1.2,18.0
663531,2020.0,Slider, CLE , L,51.0,82.9,41.4,2.3,6.0,7.7,1.5,24.0
663531,2020.0,Curveball, CLE , L,24.0,77.5,59.1,2.7,5.0,8.5,-0.7,-8.0
663531,2020.0,Changeup, CLE , L,26.0,82.5,32.9,1.2,4.0,10.6,-2.3,-18.0
663531,2019.0,Changeup, CLE , L,96.0,82.4,34.4,1.6,5.0,8.9,-4.8,-35.0
663531,2019.0,Slider, CLE , L,103.0,83.5,40.4,1.6,4.0,5.0,-1.1,-19.0
663531,2019.0,4-Seamer, CLE , L,216.0,92.6,16.2,-0.1,-1.0,6.8,-0.3,-4.0
663531,2019.0,Curveball, CLE , L,34.0,76.6,59.5,0.8,1.0,8.7,-1.4,-14.0
543334,2017.0,Curveball, TOR , L,4.0,77.6,51.1,-3.5,-6.0,11.8,1.0,10.0
543334,2017.0,Sinker, TOR , L,22.0,88.6,30.6,3.5,13.0,18.6,2.8,18.0
543334,2017.0,Slider, TOR , L,12.0,80.6,47.3,5.2,12.0,1.3,-6.4,-84.0
543334,2017.0,Changeup, TOR , L,2.0,80.8,38.5,2.5,7.0,13.4,-1.2,-8.0
543334,2016.0,Slider, CLE , L,10.0,85.7,34.0,0.2,1.0,3.1,-5.4,-235.0
543334,2016.0,Sinker, CLE , L,33.0,91.2,22.9,1.8,9.0,17.1,2.5,17.0
543334,2016.0,Changeup, CLE , L,2.0,84.7,29.0,-2.4,-8.0,14.1,0.4,3.0
543334,2015.0,Sinker, CLE , L,151.0,89.2,26.0,1.7,7.0,19.4,4.2,28.0
543334,2015.0,Curveball, CLE , L,10.0,76.0,51.9,-5.5,-10.0,7.4,-1.4,-16.0
543334,2015.0,Changeup, CLE , L,58.0,81.9,35.2,0.8,2.0,18.6,4.5,32.0
543334,2015.0,Slider, CLE , L,53.0,83.2,39.8,1.0,2.0,3.8,-8.4,-183.0
543334,2015.0,4-Seamer, CLE , L,1.0,87.7,22.4,-2.9,-15.0,16.7,7.6,84.0
593974,2020.0,Sinker, SF , L,55.0,94.7,19.2,-1.9,-9.0,14.8,0.0,0.0
593974,2020.0,4-Seamer, SF , L,103.0,94.8,15.8,-1.2,-8.0,9.4,2.2,31.0
593974,2020.0,Slider, SF , L,156.0,87.5,31.0,-1.7,-5.0,1.4,-2.1,-59.0
593974,2020.0,Changeup, SF , L,148.0,87.6,29.1,-1.3,-4.0,16.7,2.4,17.0
593974,2019.0,Slider, SF , L,246.0,87.5,32.3,-1.7,-5.0,0.2,-3.9,-95.0
593974,2019.0,Changeup, SF , L,160.0,87.4,30.4,-0.6,-2.0,17.8,3.1,21.0
593974,2019.0,4-Seamer, SF , L,74.0,95.8,15.7,-0.5,-3.0,10.5,2.3,28.0
593974,2019.0,Sinker, SF , L,165.0,95.0,20.8,-1.5,-7.0,16.3,0.7,5.0
593974,2018.0,Changeup, CIN , L,264.0,87.3,31.8,0.3,1.0,15.6,1.6,12.0
593974,2018.0,4-Seamer, CIN , L,187.0,95.7,16.4,-0.9,-6.0,9.8,1.7,21.0
593974,2018.0,Slider, CIN , L,179.0,86.6,34.7,-0.9,-2.0,0.1,-4.2,-97.0
593974,2018.0,Sinker, CIN , L,236.0,95.3,20.4,-1.2,-5.0,15.7,0.5,4.0
593974,2017.0,Sinker, CIN , L,46.0,96.7,17.8,-1.0,-5.0,16.3,1.0,6.0
593974,2017.0,4-Seamer, CIN , L,494.0,96.5,13.0,-0.4,-3.0,9.6,1.2,14.0
593974,2017.0,Changeup, CIN , L,201.0,86.7,27.6,-0.9,-3.0,12.4,-1.3,-9.0
593974,2017.0,Slider, CIN , L,274.0,86.3,31.3,-2.1,-6.0,1.6,-2.0,-55.0
593974,2016.0,Changeup, CIN , L,47.0,85.7,28.7,-0.5,-2.0,14.2,1.1,8.0
593974,2016.0,Slider, CIN , L,3.0,87.1,31.0,-1.2,-4.0,4.9,-7.0,-327.0
593974,2016.0,4-Seamer, CIN , L,31.0,95.8,14.4,-1.6,-12.0,10.9,1.5,16.0
593974,2016.0,Sinker, CIN , L,52.0,95.8,16.8,-1.4,-8.0,15.4,0.3,2.0
451584,2020.0,4-Seamer, COL , R,56.0,91.4,15.8,-0.1,-1.0,2.0,-3.9,-66.0
451584,2020.0,Curveball, COL , R,22.0,81.3,50.7,-0.8,-2.0,6.4,-0.4,-6.0
451584,2020.0,Cutter, COL , R,26.0,88.1,29.1,-1.7,-6.0,5.5,2.3,70.0
451584,2020.0,Changeup, COL , R,15.0,85.7,25.6,-3.1,-11.0,9.1,-3.8,-30.0
451584,2019.0,Cutter, COL , R,292.0,88.9,29.8,-2.8,-11.0,4.8,3.0,158.0
451584,2019.0,4-Seamer, COL , R,374.0,93.2,16.3,-0.7,-5.0,2.2,-4.6,-68.0
451584,2019.0,Sinker, COL , R,3.0,92.8,21.9,-0.2,-1.0,12.5,-2.2,-15.0
451584,2019.0,Changeup, COL , R,12.0,90.6,22.9,-4.3,-16.0,8.7,-5.3,-38.0
451584,2019.0,Curveball, COL , R,158.0,82.8,51.2,0.7,1.0,6.3,-0.2,-4.0
451584,2018.0,Cutter, COL , R,320.0,89.7,28.6,-2.4,-9.0,5.4,3.3,159.0
451584,2018.0,4-Seamer, COL , R,521.0,93.8,15.7,-0.4,-3.0,1.7,-5.3,-76.0
451584,2018.0,Sinker, COL , R,24.0,92.2,23.2,1.1,5.0,11.6,-2.8,-20.0
451584,2018.0,Curveball, COL , R,239.0,83.4,50.8,1.2,2.0,6.8,-0.2,-3.0
451584,2018.0,Changeup, COL , R,1.0,87.2,30.6,1.1,4.0,9.0,-4.7,-34.0
451584,2017.0,Cutter, CHC , R,313.0,90.5,24.3,-0.9,-4.0,2.6,0.9,49.0
451584,2017.0,4-Seamer, CHC , R,471.0,94.4,12.3,1.1,8.0,5.6,-2.3,-29.0
451584,2017.0,Curveball, CHC , R,220.0,83.3,49.3,1.7,4.0,5.3,-1.2,-19.0
451584,2017.0,Sinker, CHC , R,42.0,93.1,20.4,0.5,3.0,12.3,-2.3,-16.0
451584,2016.0,4-Seamer, KC , R,337.0,95.7,11.8,0.6,5.0,6.9,-1.7,-20.0
451584,2016.0,Slider, KC , R,1.0,91.2,19.7,-6.7,-25.0,1.9,-4.0,-191.0
451584,2016.0,Sinker, KC , R,9.0,93.7,16.8,-1.5,-8.0,13.8,-0.7,-5.0
451584,2016.0,Cutter, KC , R,224.0,92.3,22.7,-2.5,-12.0,1.5,1.2,395.0
451584,2016.0,Curveball, KC , R,127.0,84.1,51.3,6.8,15.0,4.4,-1.1,-20.0
451584,2015.0,Cutter, KC , R,256.0,93.2,21.6,-1.8,-9.0,1.8,1.3,255.0
451584,2015.0,Curveball, KC , R,188.0,85.1,46.7,4.0,9.0,2.4,-2.5,-51.0
451584,2015.0,Sinker, KC , R,10.0,95.9,16.7,-0.9,-5.0,15.1,0.2,1.0
451584,2015.0,4-Seamer, KC , R,554.0,96.5,11.5,0.7,6.0,5.8,-3.0,-34.0
596001,2020.0,4-Seamer, KC , R,137.0,91.1,18.5,-2.0,-12.0,4.4,-2.5,-36.0
596001,2020.0,Changeup, KC , R,17.0,84.3,32.1,1.8,6.0,9.9,-3.2,-25.0
596001,2020.0,Sinker, KC , R,58.0,90.6,24.2,1.0,4.0,11.9,-2.7,-18.0
596001,2020.0,Slider, KC , R,182.0,80.1,45.7,3.1,7.0,16.3,7.8,92.0
596001,2019.0,Curveball, KC , R,411.0,79.3,48.6,-5.8,-11.0,15.3,6.7,78.0
596001,2019.0,4-Seamer, KC , R,984.0,91.7,18.9,-1.9,-11.0,6.0,-1.3,-18.0
596001,2019.0,Changeup, KC , R,157.0,84.6,34.1,2.7,9.0,4.5,-8.9,-66.0
596001,2019.0,Slider, KC , R,867.0,82.4,43.3,2.3,6.0,14.7,7.5,104.0
596001,2019.0,Sinker, KC , R,505.0,91.0,24.4,0.8,3.0,13.0,-1.6,-11.0
596001,2018.0,4-Seamer, KC , R,937.0,91.3,20.0,-2.5,-14.0,6.6,-1.2,-15.0
596001,2018.0,Changeup, KC , R,167.0,84.7,33.8,1.6,5.0,9.1,-4.6,-34.0
596001,2018.0,Curveball, KC , R,186.0,79.1,49.1,-5.6,-10.0,14.4,5.3,59.0
596001,2018.0,Slider, KC , R,972.0,82.2,45.2,3.7,9.0,14.5,7.4,105.0
596001,2018.0,Sinker, KC , R,576.0,90.6,26.3,2.0,8.0,14.8,0.1,1.0
596001,2017.0,4-Seamer, KC , R,319.0,91.6,17.5,-1.3,-8.0,7.6,-0.9,-11.0
596001,2017.0,Curveball, KC , R,57.0,75.8,55.4,-2.7,-5.0,8.9,-0.5,-5.0
596001,2017.0,Slider, KC , R,514.0,81.3,44.2,2.9,7.0,11.5,4.4,63.0
596001,2017.0,Sinker, KC , R,523.0,91.0,23.5,1.0,4.0,14.3,-0.5,-4.0
596001,2017.0,Changeup, KC , R,104.0,81.9,37.0,5.3,17.0,7.4,-6.0,-45.0
493603,2020.0,Sinker, NYY , R,154.0,93.4,24.8,3.3,15.0,14.8,0.3,2.0
493603,2020.0,Slider, NYY , R,160.0,81.0,40.2,-0.9,-2.0,17.9,8.0,81.0
493603,2020.0,Changeup, NYY , R,10.0,87.4,33.6,3.1,10.0,12.2,-1.5,-11.0
493603,2020.0,4-Seamer, NYY , R,1.0,92.8,18.5,-2.5,-15.0,7.4,0.5,7.0
493603,2020.0,Cutter, NYY , R,14.0,86.6,26.1,3.8,13.0,0.4,-2.8,-87.0
493603,2019.0,Slider, NYY , R,505.0,81.9,39.9,-0.5,-1.0,18.4,9.8,114.0
493603,2019.0,Sinker, NYY , R,447.0,93.9,23.3,1.7,8.0,14.6,0.0,0.0
493603,2019.0,4-Seamer, NYY , R,22.0,93.8,18.3,-2.7,-17.0,8.9,1.3,16.0
493603,2019.0,Cutter, NYY , R,156.0,88.2,25.7,1.6,6.0,3.2,1.1,57.0
493603,2018.0,Slider, COL , R,595.0,81.4,41.0,0.1,0.0,16.4,8.4,106.0
493603,2018.0,4-Seamer, COL , R,17.0,94.2,17.5,-2.0,-13.0,6.5,-1.2,-16.0
493603,2018.0,Changeup, COL , R,3.0,88.3,30.4,1.8,6.0,9.9,-4.2,-30.0
493603,2018.0,Sinker, COL , R,532.0,93.8,23.8,2.5,12.0,12.8,-1.6,-11.0
493603,2018.0,Cutter, COL , R,124.0,87.1,29.2,-1.2,-4.0,6.1,3.6,140.0
493603,2017.0,Cutter, COL , R,30.0,86.0,35.1,-6.9,-24.0,8.3,6.2,289.0
493603,2017.0,Sinker, COL , R,184.0,94.2,22.9,3.1,16.0,14.1,-0.9,-6.0
493603,2017.0,4-Seamer, COL , R,350.0,94.4,16.4,-2.5,-18.0,6.5,-1.6,-19.0
493603,2017.0,Slider, COL , R,485.0,81.5,42.5,2.7,7.0,16.8,9.8,141.0
493603,2016.0,Slider, COL , R,193.0,82.1,40.1,2.4,6.0,11.7,7.5,182.0
493603,2016.0,Cutter, COL , R,14.0,90.0,24.2,-1.1,-5.0,1.0,0.2,32.0
493603,2016.0,Sinker, COL , R,154.0,94.3,22.7,4.2,22.0,12.7,-2.1,-14.0
493603,2016.0,Changeup, COL , R,3.0,89.0,24.1,-2.5,-9.0,5.1,-8.7,-63.0
493603,2016.0,4-Seamer, COL , R,88.0,95.0,16.7,-3.5,-26.0,9.3,0.6,7.0
493603,2015.0,4-Seamer, COL , R,29.0,96.7,18.8,-6.6,-53.0,12.4,3.5,39.0
493603,2015.0,Slider, COL , R,54.0,84.3,41.5,6.5,18.0,8.2,5.2,175.0
493603,2015.0,Cutter, COL , R,12.0,90.6,31.3,-9.3,-42.0,0.3,-0.7,-164.0
493603,2015.0,Sinker, COL , R,30.0,96.0,23.9,6.6,38.0,16.4,1.7,11.0
450665,2018.0,4-Seamer, ARI , R,48.0,89.4,16.9,1.9,10.0,5.8,-2.0,-26.0
450665,2018.0,Slider, ARI , R,4.0,87.6,24.3,-8.9,-27.0,3.3,-0.8,-20.0
450665,2018.0,Curveball, ARI , R,9.0,77.8,55.9,0.0,0.0,12.1,1.2,11.0
450665,2018.0,Changeup, ARI , R,25.0,83.8,34.6,1.7,5.0,14.5,0.5,4.0
450665,2018.0,Sinker, ARI , R,15.0,90.0,21.9,-2.9,-12.0,15.1,0.4,3.0
450665,2016.0,Curveball, KC , R,58.0,78.2,61.7,8.7,16.0,10.2,1.4,15.0
450665,2016.0,4-Seamer, KC , R,68.0,91.4,13.2,2.8,18.0,7.4,-1.4,-16.0
450665,2016.0,Slider, KC , R,79.0,85.4,34.6,0.5,1.0,2.8,0.3,13.0
450665,2016.0,Changeup, KC , R,65.0,85.5,24.8,-5.0,-17.0,14.9,1.2,9.0
450665,2016.0,Sinker, KC , R,181.0,91.3,19.6,-1.8,-8.0,14.2,-0.6,-4.0
450665,2015.0,4-Seamer, KC , R,189.0,91.5,14.8,1.2,7.0,9.0,0.3,3.0
450665,2015.0,Sinker, KC , R,364.0,91.6,20.6,-1.0,-5.0,15.6,0.5,4.0
450665,2015.0,Changeup, KC , R,175.0,84.9,25.8,-4.3,-14.0,15.6,2.0,14.0
450665,2015.0,Curveball, KC , R,197.0,79.1,59.0,6.2,12.0,7.4,-0.5,-7.0
543351,2019.0,Slider, MIL , R,294.0,85.9,36.4,0.5,1.0,4.8,0.1,3.0
543351,2019.0,Changeup, MIL , R,16.0,87.2,24.1,-5.3,-18.0,10.6,-3.4,-24.0
543351,2019.0,4-Seamer, MIL , R,222.0,94.4,15.8,-0.2,-1.0,11.7,3.8,47.0
543351,2015.0,Slider, SD , R,23.0,85.8,34.5,0.6,2.0,2.9,0.1,2.0
543351,2015.0,Sinker, SD , R,1.0,95.0,29.8,11.4,62.0,13.3,-1.6,-11.0
543351,2015.0,4-Seamer, SD , R,49.0,95.2,14.5,-1.1,-9.0,12.4,3.6,41.0
150153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673258,2020.0,Slider, SD , R,3.0,83.8,38.8,1.2,3.0,0.8,-4.2,-84.0
673258,2020.0,Changeup, SD , R,41.0,86.7,29.6,2.5,9.0,12.7,0.0,0.0
673258,2020.0,4-Seamer, SD , R,55.0,95.4,14.0,-0.9,-7.0,7.8,1.0,15.0
673258,2019.0,Changeup, SD , R,173.0,86.0,31.4,1.7,6.0,14.0,1.3,10.0
673258,2019.0,4-Seamer, SD , R,306.0,96.0,13.3,0.2,2.0,8.4,1.3,19.0
673258,2019.0,Slider, SD , R,27.0,84.8,38.8,1.5,4.0,2.4,-2.2,-49.0
673258,2019.0,Curveball, SD , R,15.0,78.2,48.6,-7.7,-14.0,4.2,-1.9,-32.0
468517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656464,2020.0,Slider, ARI , R,133.0,84.1,39.8,2.0,5.0,3.3,-1.7,-33.0
656464,2020.0,4-Seamer, ARI , R,203.0,95.5,13.7,-0.7,-5.0,10.3,3.8,58.0
656464,2020.0,Changeup, ARI , R,3.0,84.9,26.0,-3.9,-13.0,12.1,-1.1,-8.0
656464,2019.0,Slider, ARI , R,178.0,83.5,40.4,2.2,6.0,2.4,-2.0,-46.0
656464,2019.0,4-Seamer, ARI , R,214.0,93.5,16.5,-1.7,-12.0,9.7,3.3,52.0
656464,2019.0,Changeup, ARI , R,4.0,83.7,31.5,1.9,7.0,13.7,1.0,8.0
516714,2017.0,Sinker, TEX , L,3.0,93.2,27.4,5.3,24.0,13.4,-2.0,-13.0
516714,2017.0,4-Seamer, TEX , L,119.0,92.1,19.7,-3.2,-20.0,8.7,-0.1,-1.0
